     2.30847     1.01016  0.00104375
     2.33412    0.986984 0.000893622
     2.35977    0.965036 0.000928896
     2.38542    0.946715 0.000939498
     2.41107    0.930181 0.000854466
     2.43672    0.917935  0.00092888
     2.46237    0.908056 0.000892975
     2.48802     0.89462 0.000804092
     2.51366    0.885785  0.00079574
     2.53931    0.885646 0.000887172
