           1     1.91689     1.91689           0
           2     1.92517     1.92103   0.0029255
           3     1.89201     1.91136  0.00813643
           4     1.91134     1.91135  0.00610232
           5     1.91077     1.91124  0.00488297
           6     1.86963      1.9043  0.00752585
           7     1.89944     1.90361  0.00648267
           8     1.92315     1.90605  0.00611512
           9     1.91508     1.90705   0.0055173
          10     1.87948     1.90429  0.00561237
          11     1.91051     1.90486  0.00513053
          12     1.89295     1.90387  0.00479798
          13      1.8827     1.90224  0.00469717
          14     1.90051     1.90212  0.00436328
          15     1.86841     1.89987  0.00461501
          16      1.8893     1.89921  0.00437361
          17     1.90336     1.89945  0.00412315
          18      1.9241     1.90082  0.00411512
          19     1.89202     1.90036   0.0039245
          20     1.85565     1.89812  0.00431817
