           1     1.48175     1.48175           0
           2     1.48173     1.48174 4.69715e-06
           3     1.48177     1.48175 8.81662e-06
           4     1.48155      1.4817 4.42484e-05
           5      1.4817      1.4817 3.54075e-05
           6     1.48182     1.48172 3.49629e-05
           7     1.48177     1.48173 3.07581e-05
           8     1.48175     1.48173 2.71033e-05
           9      1.4818     1.48174 2.51307e-05
          10     1.48178     1.48174 2.30238e-05
          11     1.48171     1.48174 2.11384e-05
          12     1.48177     1.48174  1.9534e-05
          13     1.48177     1.48174 1.81188e-05
          14     1.48167     1.48174 1.75388e-05
          15     1.48181     1.48174 1.70768e-05
          16      1.4818     1.48175 1.63265e-05
          17     1.48163     1.48174 1.68326e-05
          18     1.48163     1.48173 1.70664e-05
          19     1.48174     1.48173 1.61741e-05
          20     1.48173     1.48173 1.53675e-05
