           1   -0.435148   -0.435148           0
           2   -0.443435   -0.439291  0.00293019
           3   -0.410238   -0.429607  0.00814518
           4   -0.429789   -0.429652  0.00610901
           5   -0.429075   -0.429537   0.0048883
           6   -0.387803   -0.422581  0.00754404
           7   -0.417669   -0.421879  0.00649887
           8    -0.44139   -0.424318  0.00612707
           9   -0.433277   -0.425314  0.00552655
          10   -0.397696   -0.422552  0.00562175
          11   -0.428803    -0.42312  0.00513932
          12   -0.411182   -0.422125  0.00480637
          13    -0.40093   -0.420495  0.00470506
          14    -0.41884   -0.420377  0.00437047
          15   -0.386591   -0.418124  0.00462322
          16     -0.4075    -0.41746  0.00438169
          17   -0.421732   -0.417712  0.00413114
          18    -0.44247   -0.419087  0.00412427
          19    -0.41028   -0.418624  0.00393317
          20   -0.373924   -0.416389  0.00432515
