-0.11856154
1.504685
1.9658949
-0.16825865
1.3015256
1.7414436
-0.6155319
-0.5269049
-0.27861613
1.1954964
1.9990237
1.9999945
1.1945555
2.0064397
1.9927831
1.186094
2.0731797
1.9278358
1.6860825
1.9999937
1.9999944
1.6653067
1.9752072
1.9747375
1.4783264
1.752088
1.7473769
