,loss,mse,val_loss,val_mse
0,3.9053008556365967,3.9053008556365967,3.041431188583374,3.041431188583374
1,3.0823774337768555,3.0823774337768555,2.4048116207122803,2.4048116207122803
2,2.5407564640045166,2.5407564640045166,1.9783076047897339,1.9783076047897339
3,2.164046049118042,2.164046049118042,1.6840763092041016,1.6840763092041016
4,1.8955845832824707,1.8955845832824707,1.4767462015151978,1.4767462015151978
5,1.6982555389404297,1.6982555389404297,1.3212299346923828,1.3212299346923828
6,1.5439558029174805,1.5439558029174805,1.208519697189331,1.208519697189331
7,1.4259655475616455,1.4259655475616455,1.1254255771636963,1.1254255771636963
8,1.3372575044631958,1.3372575044631958,1.0657075643539429,1.0657075643539429
9,1.2675601243972778,1.2675601243972778,1.0226192474365234,1.0226192474365234
0,1.2133138179779053,1.2133138179779053,0.9864752292633057,0.9864752292633057
1,1.1676254272460938,1.1676254272460938,0.9588218927383423,0.9588218927383423
2,1.1347800493240356,1.1347800493240356,0.9394611716270447,0.9394611716270447
3,1.107536792755127,1.107536792755127,0.9268825054168701,0.9268825054168701
4,1.0870262384414673,1.0870262384414673,0.916084349155426,0.916084349155426
5,1.0716222524642944,1.0716222524642944,0.9103917479515076,0.9103917479515076
6,1.0592668056488037,1.0592668056488037,0.9093959927558899,0.9093959927558899
7,1.0506824254989624,1.0506824254989624,0.9077829122543335,0.9077829122543335
8,1.0429930686950684,1.0429930686950684,0.910144031047821,0.910144031047821
9,1.036995530128479,1.036995530128479,0.9138959050178528,0.9138959050178528
10,1.032810091972351,1.032810091972351,0.9162595868110657,0.9162595868110657
11,1.0284621715545654,1.0284621715545654,0.9150452613830566,0.9150452613830566
12,1.025323748588562,1.025323748588562,0.9160305857658386,0.9160305857658386
13,1.023518681526184,1.023518681526184,0.9177749752998352,0.9177749752998352
14,1.0215834379196167,1.0215834379196167,0.9185723662376404,0.9185723662376404
15,1.0203583240509033,1.0203583240509033,0.9228460192680359,0.9228460192680359
16,1.0196785926818848,1.0196785926818848,0.925829291343689,0.925829291343689
17,1.018696904182434,1.018696904182434,0.9246892333030701,0.9246892333030701
18,1.017927885055542,1.017927885055542,0.9285942912101746,0.9285942912101746
19,1.0175641775131226,1.0175641775131226,0.9206568598747253,0.9206568598747253
20,1.0173735618591309,1.0173735618591309,0.923583447933197,0.923583447933197
21,1.01701819896698,1.01701819896698,0.9246587753295898,0.9246587753295898
22,1.0166630744934082,1.0166630744934082,0.9226744771003723,0.9226744771003723
23,1.0166637897491455,1.0166637897491455,0.9265308976173401,0.9265308976173401
24,1.0165376663208008,1.0165376663208008,0.9307733774185181,0.9307733774185181
25,1.016221284866333,1.016221284866333,0.937451183795929,0.937451183795929
26,1.0164287090301514,1.0164287090301514,0.9409059286117554,0.9409059286117554
27,1.0156553983688354,1.0156553983688354,0.9405873417854309,0.9405873417854309
28,1.0157318115234375,1.0157318115234375,0.9373844265937805,0.9373844265937805
29,1.0157864093780518,1.0157864093780518,0.9357467889785767,0.9357467889785767
30,1.0159765481948853,1.0159765481948853,0.9394873380661011,0.9394873380661011
31,1.015720009803772,1.015720009803772,0.9424963593482971,0.9424963593482971
32,1.0155932903289795,1.0155932903289795,0.9345996379852295,0.9345996379852295
33,1.0151760578155518,1.0151760578155518,0.9343979358673096,0.9343979358673096
34,1.0154304504394531,1.0154304504394531,0.9389976263046265,0.9389976263046265
35,1.0155919790267944,1.0155919790267944,0.9417153000831604,0.9417153000831604
36,1.015865683555603,1.015865683555603,0.9407424926757812,0.9407424926757812
37,1.015424370765686,1.015424370765686,0.9431012272834778,0.9431012272834778
38,1.01594877243042,1.01594877243042,0.9421777725219727,0.9421777725219727
39,1.0153672695159912,1.0153672695159912,0.9442590475082397,0.9442590475082397
40,1.0157719850540161,1.0157719850540161,0.9395049810409546,0.9395049810409546
41,1.0157086849212646,1.0157086849212646,0.937904953956604,0.937904953956604
42,1.0155706405639648,1.0155706405639648,0.9361146688461304,0.9361146688461304
43,1.0153515338897705,1.0153515338897705,0.9381433725357056,0.9381433725357056
44,1.015377402305603,1.015377402305603,0.9406082034111023,0.9406082034111023
45,1.0156519412994385,1.0156519412994385,0.9429158568382263,0.9429158568382263
46,1.0160857439041138,1.0160857439041138,0.9425680637359619,0.9425680637359619
47,1.0154958963394165,1.0154958963394165,0.9376698732376099,0.9376698732376099
48,1.015461802482605,1.015461802482605,0.9328218102455139,0.9328218102455139
49,1.0153952836990356,1.0153952836990356,0.9346038699150085,0.9346038699150085
50,1.015855312347412,1.015855312347412,0.9343729019165039,0.9343729019165039
51,1.0153138637542725,1.0153138637542725,0.9405113458633423,0.9405113458633423
52,1.015220046043396,1.015220046043396,0.9386090636253357,0.9386090636253357
53,1.0155062675476074,1.0155062675476074,0.9409708380699158,0.9409708380699158
54,1.0155986547470093,1.0155986547470093,0.9374087452888489,0.9374087452888489
0,1.0153006315231323,1.0153006315231323,0.9410431385040283,0.9410431385040283
1,1.0151898860931396,1.0151898860931396,0.9363090395927429,0.9363090395927429
2,1.015262246131897,1.015262246131897,0.9379863142967224,0.9379863142967224
3,1.0156584978103638,1.0156584978103638,0.939974844455719,0.939974844455719
4,1.0155029296875,1.0155029296875,0.9372103810310364,0.9372103810310364
5,1.0156559944152832,1.0156559944152832,0.9354525208473206,0.9354525208473206
6,1.0153045654296875,1.0153045654296875,0.9357391595840454,0.9357391595840454
7,1.015572428703308,1.015572428703308,0.936025083065033,0.936025083065033
8,1.0154563188552856,1.0154563188552856,0.9388352632522583,0.9388352632522583
9,1.0153456926345825,1.0153456926345825,0.9414979219436646,0.9414979219436646
10,1.015302062034607,1.015302062034607,0.9437116980552673,0.9437116980552673
11,1.0154904127120972,1.0154904127120972,0.9417219758033752,0.9417219758033752
12,1.0153987407684326,1.0153987407684326,0.9410308003425598,0.9410308003425598
13,1.0158627033233643,1.0158627033233643,0.9415381550788879,0.9415381550788879
14,1.0156986713409424,1.0156986713409424,0.9395264387130737,0.9395264387130737
15,1.015398383140564,1.015398383140564,0.9424952864646912,0.9424952864646912
16,1.015811562538147,1.015811562538147,0.9437372088432312,0.9437372088432312
17,1.015684723854065,1.015684723854065,0.9410141706466675,0.9410141706466675
18,1.0155657529830933,1.0155657529830933,0.9434704184532166,0.9434704184532166
19,1.0157170295715332,1.0157170295715332,0.9332023859024048,0.9332023859024048
20,1.0155433416366577,1.0155433416366577,0.9344978928565979,0.9344978928565979
21,1.0153539180755615,1.0153539180755615,0.9347108602523804,0.9347108602523804
22,1.0153844356536865,1.0153844356536865,0.9313788414001465,0.9313788414001465
23,1.0155268907546997,1.0155268907546997,0.934399425983429,0.934399425983429
24,1.0157911777496338,1.0157911777496338,0.9380332231521606,0.9380332231521606
25,1.0157053470611572,1.0157053470611572,0.944063663482666,0.944063663482666
26,1.015994906425476,1.015994906425476,0.9469834566116333,0.9469834566116333
27,1.015470266342163,1.015470266342163,0.9461225271224976,0.9461225271224976
28,1.0156166553497314,1.0156166553497314,0.9423303604125977,0.9423303604125977
29,1.0156868696212769,1.0156868696212769,0.9400928616523743,0.9400928616523743
30,1.0158603191375732,1.0158603191375732,0.9434553384780884,0.9434553384780884
