,loss,mse,val_loss,val_mse
0,3.1255273818969727,3.1255273818969727,3.613196611404419,3.613196611404419
1,2.857062578201294,2.857062578201294,3.3384945392608643,3.3384945392608643
2,2.66668701171875,2.66668701171875,3.042323589324951,3.042323589324951
3,2.466198682785034,2.466198682785034,2.835911989212036,2.835911989212036
4,2.324820041656494,2.324820041656494,2.670185089111328,2.670185089111328
5,2.205521583557129,2.205521583557129,2.5156912803649902,2.5156912803649902
6,2.082216262817383,2.082216262817383,2.264368772506714,2.264368772506714
7,1.911299228668213,1.911299228668213,2.10606050491333,2.10606050491333
8,1.7998405694961548,1.7998405694961548,1.9872509241104126,1.9872509241104126
9,1.7036583423614502,1.7036583423614502,1.8451547622680664,1.8451547622680664
0,1.5991318225860596,1.5991318225860596,1.6920055150985718,1.6920055150985718
1,1.4908370971679688,1.4908370971679688,1.5875121355056763,1.5875121355056763
2,1.4118320941925049,1.4118320941925049,1.4692081212997437,1.4692081212997437
3,1.3270360231399536,1.3270360231399536,1.3886396884918213,1.3886396884918213
4,1.2651981115341187,1.2651981115341187,1.3235501050949097,1.3235501050949097
5,1.2099992036819458,1.2099992036819458,1.2584127187728882,1.2584127187728882
6,1.14741849899292,1.14741849899292,1.1475660800933838,1.1475660800933838
7,1.068345069885254,1.068345069885254,1.0794860124588013,1.0794860124588013
8,1.0148760080337524,1.0148760080337524,1.0270230770111084,1.0270230770111084
9,0.9641338586807251,0.9641338586807251,0.9624456167221069,0.9624456167221069
10,0.9107921719551086,0.9107921719551086,0.9065378308296204,0.9065378308296204
11,0.8655577301979065,0.8655577301979065,0.8236110806465149,0.8236110806465149
12,0.803438127040863,0.803438127040863,0.7823662757873535,0.7823662757873535
13,0.7628994584083557,0.7628994584083557,0.7512387037277222,0.7512387037277222
14,0.7279093861579895,0.7279093861579895,0.7112871408462524,0.7112871408462524
15,0.6907696723937988,0.6907696723937988,0.6790522336959839,0.6790522336959839
16,0.656527042388916,0.656527042388916,0.6389015316963196,0.6389015316963196
17,0.6197184324264526,0.6197184324264526,0.6052565574645996,0.6052565574645996
18,0.5900410413742065,0.5900410413742065,0.5656558871269226,0.5656558871269226
19,0.5553296804428101,0.5553296804428101,0.5320022702217102,0.5320022702217102
20,0.5238736867904663,0.5238736867904663,0.5048510432243347,0.5048510432243347
21,0.49793654680252075,0.49793654680252075,0.48183807730674744,0.48183807730674744
22,0.47629106044769287,0.47629106044769287,0.45866918563842773,0.45866918563842773
23,0.4536477029323578,0.4536477029323578,0.43414077162742615,0.43414077162742615
24,0.4277094602584839,0.4277094602584839,0.41059979796409607,0.41059979796409607
25,0.40581658482551575,0.40581658482551575,0.3806461691856384,0.3806461691856384
26,0.37997809052467346,0.37997809052467346,0.3592894673347473,0.3592894673347473
27,0.3593199551105499,0.3593199551105499,0.34057432413101196,0.34057432413101196
28,0.3417421579360962,0.3417421579360962,0.3169298768043518,0.3169298768043518
29,0.3205062747001648,0.3205062747001648,0.29861369729042053,0.29861369729042053
30,0.30151596665382385,0.30151596665382385,0.2828903794288635,0.2828903794288635
31,0.28745609521865845,0.28745609521865845,0.26689600944519043,0.26689600944519043
32,0.27259427309036255,0.27259427309036255,0.25515809655189514,0.25515809655189514
33,0.2598215639591217,0.2598215639591217,0.24472887814044952,0.24472887814044952
34,0.24690300226211548,0.24690300226211548,0.23308515548706055,0.23308515548706055
35,0.23664946854114532,0.23664946854114532,0.22312672436237335,0.22312672436237335
36,0.2253582626581192,0.2253582626581192,0.21123385429382324,0.21123385429382324
37,0.21484819054603577,0.21484819054603577,0.19512659311294556,0.19512659311294556
38,0.20203761756420135,0.20203761756420135,0.1830625683069229,0.1830625683069229
39,0.19082343578338623,0.19082343578338623,0.1745763123035431,0.1745763123035431
40,0.18201911449432373,0.18201911449432373,0.1638389527797699,0.1638389527797699
41,0.1713661402463913,0.1713661402463913,0.15214653313159943,0.15214653313159943
42,0.16116054356098175,0.16116054356098175,0.14309760928153992,0.14309760928153992
43,0.15295472741127014,0.15295472741127014,0.13503551483154297,0.13503551483154297
44,0.14422951638698578,0.14422951638698578,0.128746896982193,0.128746896982193
45,0.13676877319812775,0.13676877319812775,0.1219862699508667,0.1219862699508667
46,0.1295715868473053,0.1295715868473053,0.11706125736236572,0.11706125736236572
47,0.12263903766870499,0.12263903766870499,0.11069442331790924,0.11069442331790924
48,0.1157396212220192,0.1157396212220192,0.10593650490045547,0.10593650490045547
49,0.11033963412046432,0.11033963412046432,0.10051997005939484,0.10051997005939484
50,0.10427036881446838,0.10427036881446838,0.09480084478855133,0.09480084478855133
51,0.0988500565290451,0.0988500565290451,0.0911005362868309,0.0911005362868309
52,0.09421028196811676,0.09421028196811676,0.08655782043933868,0.08655782043933868
53,0.08957348018884659,0.08957348018884659,0.0828126072883606,0.0828126072883606
54,0.0852976068854332,0.0852976068854332,0.07781381905078888,0.07781381905078888
0,0.08059941977262497,0.08059941977262497,0.0727657899260521,0.0727657899260521
1,0.07629425823688507,0.07629425823688507,0.06928612291812897,0.06928612291812897
2,0.07277083396911621,0.07277083396911621,0.06519590318202972,0.06519590318202972
3,0.06915029883384705,0.06915029883384705,0.06239017844200134,0.06239017844200134
4,0.06620222330093384,0.06620222330093384,0.060050249099731445,0.060050249099731445
5,0.06336623430252075,0.06336623430252075,0.057439498603343964,0.057439498603343964
6,0.0599607452750206,0.0599607452750206,0.05316219478845596,0.05316219478845596
7,0.056478675454854965,0.056478675454854965,0.050537653267383575,0.050537653267383575
8,0.05387640371918678,0.05387640371918678,0.04836846515536308,0.04836846515536308
9,0.05111660808324814,0.05111660808324814,0.0457121767103672,0.0457121767103672
10,0.048438623547554016,0.048438623547554016,0.043441642075777054,0.043441642075777054
11,0.046205006539821625,0.046205006539821625,0.03992645442485809,0.03992645442485809
12,0.043255601078271866,0.043255601078271866,0.03810299560427666,0.03810299560427666
13,0.04101850464940071,0.04101850464940071,0.03669586777687073,0.03669586777687073
14,0.039009105414152145,0.039009105414152145,0.034907929599285126,0.034907929599285126
15,0.03700344264507294,0.03700344264507294,0.03343426063656807,0.03343426063656807
16,0.035100001841783524,0.035100001841783524,0.031600914895534515,0.031600914895534515
17,0.033147502690553665,0.033147502690553665,0.03009919449687004,0.03009919449687004
18,0.03160371258854866,0.03160371258854866,0.028268445283174515,0.028268445283174515
19,0.029791349545121193,0.029791349545121193,0.026695474982261658,0.026695474982261658
20,0.028120234608650208,0.028120234608650208,0.025423448532819748,0.025423448532819748
21,0.026724739000201225,0.026724739000201225,0.024359140545129776,0.024359140545129776
22,0.025569811463356018,0.025569811463356018,0.02325977385044098,0.02325977385044098
23,0.02434551902115345,0.02434551902115345,0.022060619667172432,0.022060619667172432
24,0.022929387167096138,0.022929387167096138,0.020935164764523506,0.020935164764523506
25,0.021770544350147247,0.021770544350147247,0.019480722025036812,0.019480722025036812
26,0.02041947841644287,0.02041947841644287,0.018434014171361923,0.018434014171361923
27,0.019309885799884796,0.019309885799884796,0.01752856746315956,0.01752856746315956
28,0.01837899163365364,0.01837899163365364,0.016360871493816376,0.016360871493816376
29,0.01725609041750431,0.01725609041750431,0.015440302900969982,0.015440302900969982
30,0.016225600615143776,0.016225600615143776,0.01467047818005085,0.01467047818005085
31,0.015482980757951736,0.015482980757951736,0.013874664902687073,0.013874664902687073
32,0.014689799398183823,0.014689799398183823,0.01328413188457489,0.01328413188457489
33,0.01399201713502407,0.01399201713502407,0.012748301029205322,0.012748301029205322
34,0.013276120647788048,0.013276120647788048,0.01216970942914486,0.01216970942914486
35,0.01273184921592474,0.01273184921592474,0.0116651002317667,0.0116651002317667
36,0.0121191730722785,0.0121191730722785,0.011067377403378487,0.011067377403378487
37,0.011563390493392944,0.011563390493392944,0.010250936262309551,0.010250936262309551
38,0.010892562568187714,0.010892562568187714,0.009633483365178108,0.009633483365178108
39,0.010292844846844673,0.010292844846844673,0.00919940322637558,0.00919940322637558
40,0.00981772318482399,0.00981772318482399,0.008645029738545418,0.008645029738545418
41,0.009245393797755241,0.009245393797755241,0.008042676374316216,0.008042676374316216
42,0.00870257057249546,0.00870257057249546,0.0075767128728330135,0.0075767128728330135
43,0.008264298550784588,0.008264298550784588,0.0071555934846401215,0.0071555934846401215
44,0.0077909547835588455,0.0077909547835588455,0.006826465483754873,0.006826465483754873
45,0.007384476717561483,0.007384476717561483,0.006473235785961151,0.006473235785961151
46,0.006994531024247408,0.006994531024247408,0.006211905740201473,0.006211905740201473
47,0.006613540463149548,0.006613540463149548,0.005877996329218149,0.005877996329218149
48,0.006240361370146275,0.006240361370146275,0.005628722254186869,0.005628722254186869
49,0.00594747019931674,0.00594747019931674,0.0053438157774508,0.0053438157774508
50,0.0056190029717981815,0.0056190029717981815,0.005043935962021351,0.005043935962021351
51,0.005327675491571426,0.005327675491571426,0.0048490180633962154,0.0048490180633962154
52,0.005075615830719471,0.005075615830719471,0.004610246047377586,0.004610246047377586
53,0.004825774114578962,0.004825774114578962,0.0044127656146883965,0.0044127656146883965
54,0.004594446159899235,0.004594446159899235,0.0041492171585559845,0.0041492171585559845
55,0.004338851664215326,0.004338851664215326,0.003957387059926987,0.003957387059926987
56,0.004115392453968525,0.004115392453968525,0.003702327609062195,0.003702327609062195
57,0.003876607632264495,0.003876607632264495,0.0034859757870435715,0.0034859757870435715
58,0.003668569726869464,0.003668569726869464,0.0033077714033424854,0.0033077714033424854
59,0.0034849969670176506,0.0034849969670176506,0.0031769252382218838,0.0031769252382218838
60,0.003292335895821452,0.003292335895821452,0.0030421412084251642,0.0030421412084251642
61,0.0031261409167200327,0.0031261409167200327,0.0028735632076859474,0.0028735632076859474
62,0.002960254903882742,0.002960254903882742,0.0027543744072318077,0.0027543744072318077
63,0.002813532715663314,0.002813532715663314,0.0025882921181619167,0.0025882921181619167
64,0.002670492045581341,0.002670492045581341,0.0024434514343738556,0.0024434514343738556
65,0.0025190040469169617,0.0025190040469169617,0.0023113491479307413,0.0023113491479307413
66,0.0023880861699581146,0.0023880861699581146,0.002153656678274274,0.002153656678274274
67,0.0022530704736709595,0.0022530704736709595,0.002061543520539999,0.002061543520539999
68,0.002144926693290472,0.002144926693290472,0.0019623893313109875,0.0019623893313109875
