,loss,mse,val_loss,val_mse
0,101.97549438476562,101.97549438476562,222.43130493164062,222.43130493164062
1,101.51388549804688,101.51388549804688,222.02685546875,222.02685546875
2,101.38543701171875,101.38543701171875,220.8466796875,220.8466796875
3,101.08992004394531,101.08992004394531,221.20654296875,221.20654296875
4,101.19691467285156,101.19691467285156,220.71121215820312,220.71121215820312
5,101.07377624511719,101.07377624511719,220.2230987548828,220.2230987548828
6,100.80946350097656,100.80946350097656,218.5505828857422,218.5505828857422
7,100.65767669677734,100.65767669677734,218.18701171875,218.18701171875
8,100.51795959472656,100.51795959472656,218.04116821289062,218.04116821289062
9,100.54865264892578,100.54865264892578,218.61572265625,218.61572265625
0,100.67378234863281,100.67378234863281,217.12649536132812,217.12649536132812
1,100.4559097290039,100.4559097290039,217.103515625,217.103515625
2,100.43561553955078,100.43561553955078,216.3937530517578,216.3937530517578
3,100.31592559814453,100.31592559814453,216.9908905029297,216.9908905029297
4,100.4364242553711,100.4364242553711,216.7792205810547,216.7792205810547
5,100.3930892944336,100.3930892944336,216.59091186523438,216.59091186523438
6,100.25401306152344,100.25401306152344,215.2899169921875,215.2899169921875
7,100.2262954711914,100.2262954711914,215.1503448486328,215.1503448486328
8,100.12690734863281,100.12690734863281,215.16867065429688,215.16867065429688
9,100.17261505126953,100.17261505126953,215.8843994140625,215.8843994140625
10,100.33088684082031,100.33088684082031,216.970947265625,216.970947265625
11,100.38528442382812,100.38528442382812,214.9936065673828,214.9936065673828
12,100.21480560302734,100.21480560302734,215.3468780517578,215.3468780517578
13,100.25020599365234,100.25020599365234,216.0306396484375,216.0306396484375
14,100.44049072265625,100.44049072265625,216.11929321289062,216.11929321289062
15,100.50503540039062,100.50503540039062,214.59542846679688,214.59542846679688
16,100.26643371582031,100.26643371582031,214.1300811767578,214.1300811767578
17,100.06946563720703,100.06946563720703,213.4166717529297,213.4166717529297
18,100.04505920410156,100.04505920410156,212.1247100830078,212.1247100830078
19,100.01925659179688,100.01925659179688,211.8397979736328,211.8397979736328
20,100.08645629882812,100.08645629882812,212.57815551757812,212.57815551757812
21,99.97589111328125,99.97589111328125,212.0355682373047,212.0355682373047
22,99.9611587524414,99.9611587524414,212.5166473388672,212.5166473388672
23,100.08590698242188,100.08590698242188,212.4057159423828,212.4057159423828
24,99.95591735839844,99.95591735839844,212.9014892578125,212.9014892578125
25,99.95181274414062,99.95181274414062,213.25399780273438,213.25399780273438
26,99.9944076538086,99.9944076538086,212.75537109375,212.75537109375
27,99.95736694335938,99.95736694335938,213.2333526611328,213.2333526611328
28,100.00142669677734,100.00142669677734,212.50827026367188,212.50827026367188
29,99.92831420898438,99.92831420898438,211.8820343017578,211.8820343017578
30,99.8837890625,99.8837890625,211.50430297851562,211.50430297851562
31,99.9064712524414,99.9064712524414,212.213623046875,212.213623046875
32,99.92979431152344,99.92979431152344,212.06845092773438,212.06845092773438
33,99.96588134765625,99.96588134765625,211.5255584716797,211.5255584716797
34,99.91398620605469,99.91398620605469,211.5440216064453,211.5440216064453
35,99.89459228515625,99.89459228515625,211.114013671875,211.114013671875
36,100.03697967529297,100.03697967529297,209.8510284423828,209.8510284423828
37,99.91416931152344,99.91416931152344,209.7775115966797,209.7775115966797
38,99.91168212890625,99.91168212890625,210.45132446289062,210.45132446289062
39,99.92919921875,99.92919921875,210.4706268310547,210.4706268310547
40,99.9592056274414,99.9592056274414,212.01449584960938,212.01449584960938
41,99.89006042480469,99.89006042480469,211.66317749023438,211.66317749023438
42,99.91114044189453,99.91114044189453,211.2693328857422,211.2693328857422
43,99.96415710449219,99.96415710449219,211.078125,211.078125
44,99.99693298339844,99.99693298339844,210.70458984375,210.70458984375
45,99.90487670898438,99.90487670898438,210.860107421875,210.860107421875
46,99.9014663696289,99.9014663696289,210.431396484375,210.431396484375
47,99.94063568115234,99.94063568115234,210.8328094482422,210.8328094482422
48,99.92191314697266,99.92191314697266,210.8692169189453,210.8692169189453
49,99.88274383544922,99.88274383544922,212.11953735351562,212.11953735351562
50,99.90052032470703,99.90052032470703,211.78842163085938,211.78842163085938
51,99.99369049072266,99.99369049072266,212.3623504638672,212.3623504638672
52,100.02523803710938,100.02523803710938,211.5480499267578,211.5480499267578
53,99.93299102783203,99.93299102783203,211.3587646484375,211.3587646484375
54,99.94664764404297,99.94664764404297,211.05728149414062,211.05728149414062
0,99.9225845336914,99.9225845336914,210.3234405517578,210.3234405517578
1,99.89495849609375,99.89495849609375,210.7274169921875,210.7274169921875
2,99.87800598144531,99.87800598144531,210.60903930664062,210.60903930664062
