           1         1.8         1.8           0
           2         1.8         1.8           0
           3         1.8         1.8           0
           4         1.8         1.8           0
           5         1.8         1.8           0
           6         1.8         1.8           0
           7         1.8         1.8 1.37958e-08
           8         1.8         1.8 1.29048e-08
           9         1.8         1.8 7.02447e-09
          10         1.8         1.8   6.664e-09
          11         1.8         1.8 6.35388e-09
          12         1.8         1.8 8.60319e-09
          13         1.8         1.8 8.26568e-09
          14         1.8         1.8 1.12642e-08
          15         1.8         1.8 1.21667e-08
          16         1.8         1.8 1.17804e-08
          17         1.8         1.8 1.14287e-08
          18         1.8         1.8 8.60319e-09
          19         1.8         1.8 1.18422e-08
          20         1.8         1.8 1.15424e-08
          21         1.8         1.8 1.12642e-08
          22         1.8         1.8 1.10052e-08
          23         1.8         1.8 1.07633e-08
          24         1.8         1.8 1.05367e-08
          25         1.8         1.8 1.03238e-08
          26         1.8         1.8 1.16894e-08
          27         1.8         1.8 1.14709e-08
          28         1.8         1.8 1.12642e-08
          29         1.8         1.8 1.10683e-08
          30         1.8         1.8 1.08823e-08
          31         1.8         1.8 1.07053e-08
          32         1.8         1.8 1.05367e-08
          33         1.8         1.8 1.03758e-08
          34         1.8         1.8 1.02221e-08
          35         1.8         1.8  1.0075e-08
          36         1.8         1.8 9.93411e-09
          37         1.8         1.8 9.79894e-09
          38         1.8         1.8 9.66915e-09
          39         1.8         1.8 9.54438e-09
          40         1.8         1.8 9.42432e-09
          41         1.8         1.8 9.30868e-09
          42         1.8         1.8 8.60319e-09
          43         1.8         1.8 9.08962e-09
          44         1.8         1.8 8.98574e-09
          45         1.8         1.8 8.31147e-09
          46         1.8         1.8 7.61083e-09
          47         1.8         1.8 7.52942e-09
          48         1.8         1.8 6.80142e-09
          49         1.8         1.8 6.73166e-09
          50         1.8         1.8 5.96046e-09
          51         1.8         1.8 5.90174e-09
          52         1.8         1.8 5.06167e-09
          53         1.8         1.8 5.01369e-09
          54         1.8         1.8 4.96705e-09
          55         1.8         1.8 4.01854e-09
          56         1.8         1.8  3.9825e-09
          57         1.8         1.8 2.79124e-09
          58         1.8         1.8 2.76708e-09
          59         1.8         1.8 2.74353e-09
          60         1.8         1.8           0
          61         1.8         1.8           0
          62         1.8         1.8           0
          63         1.8         1.8   2.655e-09
          64         1.8         1.8 2.63418e-09
          65         1.8         1.8 2.61384e-09
          66         1.8         1.8 3.66841e-09
          67         1.8         1.8 3.64093e-09
          68         1.8         1.8 3.61406e-09
          69         1.8         1.8 3.58778e-09
          70         1.8         1.8 4.36261e-09
          71         1.8         1.8 4.33178e-09
          72         1.8         1.8 5.55333e-09
          73         1.8         1.8 6.04156e-09
          74         1.8         1.8 6.48139e-09
          75         1.8         1.8 7.30005e-09
          76         1.8         1.8 8.01724e-09
          77         1.8         1.8 8.65887e-09
          78         1.8         1.8 9.24131e-09
          79         1.8         1.8 9.48378e-09
          80         1.8         1.8 9.42432e-09
          81         1.8         1.8 9.93411e-09
          82         1.8         1.8 9.87335e-09
          83         1.8         1.8    1.06e-08
          84         1.8         1.8 1.10271e-08
          85         1.8         1.8  1.0962e-08
          86         1.8         1.8  1.1362e-08
          87         1.8         1.8 1.15203e-08
          88         1.8         1.8 1.14546e-08
          89         1.8         1.8 1.20293e-08
          90         1.8         1.8 1.19622e-08
          91         1.8         1.8 1.22997e-08
          92         1.8         1.8 1.22327e-08
          93         1.8         1.8 1.25531e-08
          94         1.8         1.8 1.24861e-08
          95         1.8         1.8 1.29725e-08
          96         1.8         1.8 1.29048e-08
          97         1.8         1.8 1.30152e-08
          98         1.8         1.8 1.29486e-08
          99         1.8         1.8 1.32266e-08
         100         1.8         1.8 1.31603e-08
