           1     9.69278     9.69278           0
           2     9.70064     9.69671  0.00277844
           3     9.69179     9.69507  0.00228626
           4     9.68814     9.69334  0.00227804
           5     9.69656     9.69398  0.00191157
           6     9.70404     9.69566  0.00220922
           7     9.67779     9.69311  0.00302842
           8     9.69142     9.69289  0.00265718
           9     9.71127     9.69494  0.00304723
          10     9.68437     9.69388  0.00291994
          11     9.68881     9.69342  0.00269065
          12     9.70184     9.69412  0.00255622
          13     9.70705     9.69512  0.00254574
          14     9.67445     9.69364  0.00275877
          15     9.69717     9.69387  0.00258485
          16     9.67069     9.69243  0.00280024
          17     9.69861     9.69279  0.00265903
          18     9.66575     9.69129  0.00290482
          19     9.70216     9.69186  0.00280778
          20     9.67903     9.69122  0.00273963
