           1    -7.55326    -7.55326           0
           2    -7.55058    -7.55192 0.000947753
           3    -7.56381    -7.55588  0.00329842
           4     -7.5627    -7.55758  0.00288041
           5    -7.53627    -7.55332  0.00445475
           6    -7.55263    -7.55321  0.00371377
           7    -7.55051    -7.55282  0.00320313
           8    -7.55144    -7.55265  0.00280737
           9    -7.54477    -7.55177   0.0026283
          10    -7.52157    -7.54875  0.00371559
          11    -7.55381    -7.54921  0.00340617
          12    -7.54012    -7.54846  0.00320561
          13    -7.55747    -7.54915  0.00303315
          14    -7.54596    -7.54892  0.00282503
          15    -7.56624    -7.55008  0.00286279
          16    -7.56031    -7.55072  0.00275438
          17    -7.54511    -7.55039  0.00261206
          18    -7.58971    -7.55257  0.00325475
          19    -7.53367    -7.55158  0.00323197
          20     -7.5283    -7.55041  0.00327316
          21    -7.56417    -7.55107  0.00318217
          22    -7.54638    -7.55085  0.00304465
          23    -7.55337    -7.55096  0.00291423
          24    -7.56827    -7.55168  0.00288062
          25    -7.53743    -7.55111  0.00282126
          26    -7.53786     -7.5506  0.00275844
          27    -7.55786    -7.55087  0.00266933
          28    -7.52956    -7.55011  0.00268028
          29     -7.5568    -7.55034  0.00259777
          30    -7.55208     -7.5504  0.00251183
          31    -7.54608    -7.55026  0.00243466
          32    -7.54469    -7.55009   0.0023648
          33    -7.55687    -7.55029  0.00230205
          34    -7.55462    -7.55042  0.00223786
          35     -7.5329    -7.54992  0.00222919
          36    -7.53284    -7.54945  0.00221717
          37    -7.54452    -7.54931  0.00216123
          38    -7.53831    -7.54902  0.00212366
          39     -7.5529    -7.54912  0.00207154
          40    -7.53975    -7.54889  0.00203295
          41    -7.53564    -7.54856  0.00200887
          42    -7.52299    -7.54796  0.00205125
          43    -7.55876    -7.54821  0.00201889
          44    -7.54427    -7.54812  0.00197499
          45    -7.54189    -7.54798  0.00193595
          46      -7.557    -7.54818  0.00190376
          47    -7.53317    -7.54786  0.00188983
          48    -7.55855    -7.54808  0.00186354
          49    -7.53123    -7.54773  0.00185696
          50    -7.53812    -7.54754  0.00182976
          51    -7.54596    -7.54751  0.00179415
          52    -7.56682    -7.54788  0.00179767
          53    -7.52752     -7.5475  0.00180436
          54    -7.56155    -7.54776  0.00178962
          55    -7.53982    -7.54761   0.0017629
          56    -7.55013    -7.54766  0.00173199
          57    -7.55043    -7.54771  0.00170228
          58    -7.54362    -7.54764  0.00167439
          59     -7.5216     -7.5472  0.00170316
          60    -7.53876    -7.54706  0.00168057
          61    -7.53957    -7.54693  0.00165749
          62    -7.53713    -7.54677  0.00163829
          63     -7.5502    -7.54683  0.00161319
          64    -7.55008    -7.54688  0.00158878
          65    -7.52973    -7.54662  0.00158608
          66    -7.56822    -7.54694  0.00159547
          67      -7.556    -7.54708  0.00157736
          68    -7.55559     -7.5472  0.00155913
          69    -7.54641    -7.54719  0.00153657
          70    -7.55836    -7.54735  0.00152288
          71    -7.56317    -7.54757  0.00151764
          72    -7.54708    -7.54757  0.00149657
          73    -7.54776    -7.54757  0.00147608
          74    -7.53096    -7.54735   0.0014731
          75    -7.51227    -7.54688  0.00152591
          76    -7.55715    -7.54701  0.00151181
          77    -7.55526    -7.54712  0.00149596
          78    -7.55828    -7.54726  0.00148361
          79    -7.55349    -7.54734  0.00146692
          80    -7.53168    -7.54715  0.00146159
          81    -7.52502    -7.54687  0.00146884
          82    -7.52977    -7.54666  0.00146566
          83    -7.55076    -7.54671  0.00144883
          84    -7.53146    -7.54653  0.00144292
          85    -7.54852    -7.54656  0.00142613
          86    -7.52764    -7.54634  0.00142641
          87    -7.55026    -7.54638  0.00141073
          88    -7.54263    -7.54634  0.00139534
          89    -7.53239    -7.54618  0.00138843
          90     -7.5511    -7.54624  0.00137408
          91     -7.5197    -7.54594  0.00138958
          92    -7.54657    -7.54595   0.0013745
          93    -7.51432    -7.54561  0.00140116
          94     -7.5495    -7.54565  0.00138687
          95    -7.54717    -7.54567  0.00137236
          96    -7.54794    -7.54569  0.00135827
          97    -7.53782    -7.54561  0.00134669
          98    -7.55578    -7.54571  0.00133694
          99    -7.56627    -7.54592  0.00133947
         100    -7.53065    -7.54577  0.00133475
