           1    -5.49035    -5.49035           0
           2    -5.48767    -5.48901 0.000947753
           3     -5.5009    -5.49297  0.00329842
           4    -5.49979    -5.49468  0.00288041
           5    -5.47336    -5.49041  0.00445475
           6    -5.48973     -5.4903  0.00371377
           7     -5.4876    -5.48991  0.00320313
           8    -5.48854    -5.48974  0.00280737
           9    -5.48187    -5.48887   0.0026283
          10    -5.45866    -5.48585  0.00371559
          11    -5.49091    -5.48631  0.00340617
          12    -5.47721    -5.48555  0.00320561
          13    -5.49457    -5.48624  0.00303315
          14    -5.48305    -5.48601  0.00282503
          15    -5.50333    -5.48717  0.00286279
          16     -5.4974    -5.48781  0.00275438
          17     -5.4822    -5.48748  0.00261206
          18     -5.5268    -5.48966  0.00325475
          19    -5.47076    -5.48867  0.00323197
          20    -5.46539     -5.4875  0.00327316
          21    -5.50126    -5.48816  0.00318217
          22    -5.48347    -5.48795  0.00304465
          23    -5.49046    -5.48806  0.00291423
          24    -5.50536    -5.48878  0.00288062
          25    -5.47452    -5.48821  0.00282126
          26    -5.47495     -5.4877  0.00275844
          27    -5.49495    -5.48796  0.00266933
          28    -5.46666     -5.4872  0.00268028
          29     -5.4939    -5.48743  0.00259777
          30    -5.48918    -5.48749  0.00251183
          31    -5.48318    -5.48735  0.00243466
          32    -5.48178    -5.48718   0.0023648
          33    -5.49396    -5.48738  0.00230205
          34    -5.49171    -5.48751  0.00223786
          35    -5.46999    -5.48701  0.00222919
          36    -5.46993    -5.48654  0.00221717
          37    -5.48162     -5.4864  0.00216123
          38     -5.4754    -5.48611  0.00212366
          39    -5.48999    -5.48621  0.00207154
          40    -5.47684    -5.48598  0.00203295
          41    -5.47274    -5.48566  0.00200887
          42    -5.46008    -5.48505  0.00205125
          43    -5.49586     -5.4853  0.00201889
          44    -5.48136    -5.48521  0.00197499
          45    -5.47898    -5.48507  0.00193595
          46    -5.49409    -5.48527  0.00190376
          47    -5.47026    -5.48495  0.00188983
          48    -5.49564    -5.48517  0.00186354
          49    -5.46832    -5.48483  0.00185696
          50    -5.47521    -5.48463  0.00182976
          51    -5.48305     -5.4846  0.00179415
          52    -5.50391    -5.48497  0.00179767
          53    -5.46461    -5.48459  0.00180436
          54    -5.49865    -5.48485  0.00178962
          55    -5.47691    -5.48471   0.0017629
          56    -5.48722    -5.48475  0.00173199
          57    -5.48752     -5.4848  0.00170228
          58    -5.48071    -5.48473  0.00167439
          59     -5.4587    -5.48429  0.00170316
          60    -5.47585    -5.48415  0.00168057
          61    -5.47666    -5.48402  0.00165749
          62    -5.47422    -5.48387  0.00163829
          63     -5.4873    -5.48392  0.00161319
          64    -5.48717    -5.48397  0.00158878
          65    -5.46683    -5.48371  0.00158608
          66    -5.50531    -5.48404  0.00159547
          67    -5.49309    -5.48417  0.00157736
          68    -5.49268     -5.4843  0.00155913
          69     -5.4835    -5.48428  0.00153657
          70    -5.49545    -5.48444  0.00152288
          71    -5.50026    -5.48467  0.00151764
          72    -5.48417    -5.48466  0.00149657
          73    -5.48485    -5.48466  0.00147608
          74    -5.46805    -5.48444   0.0014731
          75    -5.44936    -5.48397  0.00152591
          76    -5.49424    -5.48411  0.00151181
          77    -5.49235    -5.48421  0.00149596
          78    -5.49537    -5.48436  0.00148361
          79    -5.49058    -5.48443  0.00146692
          80    -5.46877    -5.48424  0.00146159
          81    -5.46211    -5.48397  0.00146884
          82    -5.46686    -5.48376  0.00146566
          83    -5.48785    -5.48381  0.00144883
          84    -5.46855    -5.48362  0.00144292
          85    -5.48561    -5.48365  0.00142613
          86    -5.46473    -5.48343  0.00142641
          87    -5.48736    -5.48347  0.00141073
          88    -5.47972    -5.48343  0.00139534
          89    -5.46949    -5.48327  0.00138843
          90    -5.48819    -5.48333  0.00137408
          91    -5.45679    -5.48304  0.00138958
          92    -5.48366    -5.48304   0.0013745
          93    -5.45141     -5.4827  0.00140116
          94    -5.48659    -5.48274  0.00138687
          95    -5.48426    -5.48276  0.00137236
          96    -5.48503    -5.48278  0.00135827
          97    -5.47491     -5.4827  0.00134669
          98    -5.49287    -5.48281  0.00133694
          99    -5.50337    -5.48301  0.00133947
         100    -5.46774    -5.48286  0.00133475
