gen,cost
0,25483.6
1,22998.4
2,21737.9
3,20878.7
4,19337.8
5,18313.7
6,17005.1
7,16304.5
8,16083
9,15722.4
10,15462.2
11,15143.4
12,14726.7
13,14477.4
14,14397.5
15,14142.1
16,13908.7
17,13908.7
18,13671.4
19,13570.8
20,13570.8
21,13545
22,13463.6
23,13334.9
24,13315
25,13215.1
26,13139.2
27,12912.4
28,12909.5
29,12868.2
30,12742.4
31,12742.4
32,12742.4
33,12704.3
34,12704.3
35,12632
36,12632
37,12615.8
38,12615.8
39,12560.7
40,12554.9
41,12554.9
42,12554.9
43,12554.9
44,12554.9
45,12554.9
46,12510
47,12510
48,12510
49,12453.3
50,12446.3
51,12433
52,12433
53,12433
54,12410.2
55,12382.2
56,12382.2
57,12382.2
58,12382.2
59,12382.2
60,12382.2
61,12382.2
62,12382.2
63,12374.9
64,12321.6
65,12321.6
66,12299
67,12286.4
68,12263.8
69,12263.8
70,12263.8
71,12254.5
72,12254.5
73,12213
74,12213
75,12203.7
76,12182
77,12173.6
78,12148.8
79,12148.8
80,12148.8
81,12148.8
82,12148.8
83,12148.8
84,12148.8
85,12148.8
86,12148.8
87,12148.8
88,12148.8
89,12148.8
90,12141
91,12131
92,12131
93,12126.8
94,12126.8
95,12126.8
96,12126.8
97,12126.8
98,12094.6
99,12094.6
100,12092.9
101,12092.9
102,12092.9
103,12092.9
104,12092.9
105,12092.9
106,12092.9
107,12092.9
108,12051.2
109,12051.2
110,12051.2
111,12051.2
112,12030.6
113,12030.6
114,12030.6
115,12030.6
116,12030.6
117,12029.9
118,12029.9
119,12029.9
120,12029.9
121,12029.9
122,12029.9
123,12029.9
124,12029.9
125,12029.9
126,12029.9
127,12027.7
128,12027.7
129,12027.7
130,12027.7
131,12027.7
132,12027.7
133,12027.7
134,12027.7
135,12027.7
136,12027.7
137,12027.7
138,12027.7
139,12027.7
140,12027.7
141,12027.7
142,12027.7
143,12027.7
144,12027.7
145,12027.7
146,12027.7
147,12027.7
148,12027.7
149,12027.7
150,12027.7
151,12027.7
152,12027.7
153,12027.7
154,12027.7
155,12027.7
156,12027.7
157,12027.7
158,12027.7
159,12027.7
160,12027.7
161,12027.7
162,12016.2
163,12016.2
164,12016.2
165,12015.9
166,12015.9
167,12015.9
168,12015.9
169,12015.9
170,12015.9
171,12015.9
172,12015.9
173,12015.9
174,12015.9
175,12015.9
176,12014.2
177,12014.2
178,12014.2
179,12014.2
180,12014.2
181,12014.2
182,12014.2
183,12014.2
184,12014.2
185,12014.2
186,12014.2
187,12014.2
188,12014.2
189,12014.2
190,12014.2
191,12014.2
192,12014.2
193,12014.2
194,12014.2
195,12014.2
196,12014.2
197,12014.2
198,12014.2
199,12014.2
200,12014.2
201,12014.2
202,12014.2
203,12014.2
204,12014.2
205,12014.2
206,12014.2
207,12014.2
208,12014.2
209,12014.2
210,12014.2
211,12014.2
212,12014.2
213,12014.2
214,12014.2
215,12014.2
216,12014.2
217,12014.2
218,12014.2
219,12014.2
220,12014.2
221,12014.2
222,12014.2
223,12014.2
224,12014.2
225,12014.2
226,12014.2
227,12014.2
228,12014.2
229,12014.2
230,12014.2
231,12014.2
232,12014.2
233,12014.2
234,12014.2
235,12014.2
236,12014.2
237,12014.2
238,12014.2
239,12014.2
240,12014.2
241,12014.2
242,12014.2
243,12014.2
244,12014.2
245,12014.2
246,12014.2
247,12014.2
248,12014.2
249,12014.2
250,12014.2
251,12014.2
252,12014.2
253,12014.2
254,12014.2
255,12014.2
256,12014.2
257,12014.2
258,12014.2
259,12014.2
260,12014.2
261,12014.2
262,12014.2
263,12014.2
264,12014.2
265,12014.2
266,12014.2
267,12014.2
268,12013.8
269,12013.8
270,12013.8
271,12013.8
272,12013.8
273,12013.8
274,12013.8
275,12013.8
276,12013.8
277,12013.8
278,11998.5
279,11998.5
280,11998.2
281,11998.2
282,11998.2
283,11998.2
284,11998.2
285,11998.2
286,11998.2
287,11998.2
288,11998.2
289,11998.2
290,11998.2
291,11998.2
292,11998.2
293,11998.2
294,11983.7
295,11964.7
296,11964.7
297,11960.5
298,11960.5
299,11960.5
300,11937.4
