           1     1.39279     1.39279           0
           2     1.49189     1.44234   0.0350396
           3     1.34964     1.41144   0.0343835
           4     1.44687      1.4203   0.0269041
           5     1.44304     1.42485   0.0219043
           6     1.50495      1.4382   0.0219479
           7     1.58123     1.45863   0.0266791
           8     1.38809     1.44981   0.0247584
           9     1.47576     1.45269   0.0221746
          10     1.48664     1.45609   0.0202153
          11     1.58582     1.46788   0.0215449
          12     1.53856     1.47377   0.0205389
          13     1.50179     1.47593   0.0190717
          14     1.57568     1.48305   0.0189938
          15      1.2169     1.46531     0.02466
          16     1.36768     1.45921   0.0238617
          17     1.36857     1.45388    0.023046
          18     1.24599     1.44233   0.0244891
          19      1.4847     1.44456   0.0233015
          20     1.48259     1.44646   0.0222139
          21     1.11911     1.43087   0.0260576
          22     1.51297      1.4346    0.025139
          23     1.49727     1.43733   0.0241932
          24     1.26121     1.42999   0.0242726
          25     1.40821     1.42912   0.0233173
          26      1.6462     1.43747   0.0238685
          27     1.36187     1.43467   0.0231481
          28     1.46608     1.43579   0.0223486
          29     1.50828     1.43829   0.0217173
          30     1.42258     1.43777   0.0209997
          31      1.4774     1.43904   0.0203612
          32      1.3659     1.43676   0.0198528
          33     1.28684     1.43221   0.0197642
          34     1.36103     1.43012   0.0192934
          35     1.36839     1.42836   0.0188226
          36     1.49974     1.43034   0.0184039
          37     1.37375     1.42881     0.01797
          38     1.61385     1.43368   0.0181448
          39     1.43594     1.43374   0.0176797
          40     1.47407     1.43475   0.0172664
          41      1.3422     1.43249   0.0169922
          42     1.30287      1.4294   0.0168655
          43     1.32758     1.42704   0.0166387
          44     1.24877     1.42298   0.0167466
          45     1.47092     1.42405   0.0164083
          46     1.47175     1.42509   0.0160843
          47     1.26284     1.42163   0.0161083
          48     1.27131      1.4185   0.0160743
          49     1.55564      1.4213    0.015988
          50     1.46037     1.42208   0.0156873
          51     1.35179      1.4207   0.0154401
          52     1.54465     1.42309   0.0153261
          53     1.33476     1.42142   0.0151273
          54     1.29286     1.41904   0.0150333
          55     1.39418     1.41859   0.0147668
          56     1.48873     1.41984   0.0145561
          57     1.54172     1.42198   0.0144569
          58     1.51214     1.42353    0.014291
          59     1.56176     1.42588   0.0142395
          60     1.30877     1.42392   0.0141353
          61       1.466     1.42461   0.0139204
          62     1.37522     1.42382   0.0137187
          63     1.37022     1.42297   0.0135273
          64     1.30885     1.42118   0.0134329
          65     1.34774     1.42005   0.0132737
          66     1.37171     1.41932   0.0130928
          67     1.32521     1.41792   0.0129725
          68     1.40334      1.4177   0.0127835
          69     1.40848     1.41757   0.0125989
          70     1.34426     1.41652   0.0124624
          71     1.31672     1.41512   0.0123659
          72     1.39651     1.41486   0.0121968
          73     1.34734     1.41393   0.0120648
          74     1.38845     1.41359   0.0119066
          75     1.51013     1.41488   0.0118172
          76     1.37679     1.41437   0.0116724
          77     1.33425     1.41333   0.0115671
          78      1.5568     1.41517   0.0115641
          79      1.4499     1.41561   0.0114261
          80     1.35879      1.4149   0.0113053
          81     1.35956     1.41422   0.0111863
          82       1.253     1.41225   0.0112214
          83     1.35743     1.41159   0.0111056
          84     1.54172     1.41314   0.0110809
          85     1.26228     1.41137   0.0110918
          86     1.32402     1.41035   0.0110092
          87     1.45005     1.41081   0.0108921
          88       1.387     1.41054   0.0107717
          89     1.51111     1.41167   0.0107098
          90     1.39059     1.41143   0.0105933
          91     1.33159     1.41056   0.0105132
          92     1.35508     1.40995   0.0104162
          93     1.39657     1.40981   0.0103052
          94     1.41169     1.40983   0.0101956
          95      1.2892     1.40856    0.010167
          96     1.53815     1.40991   0.0101503
          97     1.24383      1.4082   0.0101891
          98     1.40863      1.4082   0.0100851
          99     1.43659     1.40849  0.00998731
         100     1.35457     1.40795  0.00990198
