1           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00157733   0.0249788    0.164387    0.565789     1.21582     1.86425     2.34519     2.54639     2.55609     2.42151      2.2035     1.96224     1.74572     1.56947     1.39252     1.23743     1.12199     1.02014    0.934304    0.866739    0.811896    0.766566    0.733421    0.709242    0.691754    0.675931    0.671623    0.670711    0.679337    0.690958    0.708039    0.724943    0.754177    0.784364    0.817179     0.85089     0.89328    0.934233    0.973662     1.01404     1.06328     1.09956     1.13169       1.157     1.18793     1.20514     1.21659     1.21356     1.20854     1.19537     1.17706     1.15157     1.11892     1.09573      1.0659     1.03883     1.01274    0.990037    0.969374    0.952683    0.931676    0.918929    0.908007    0.893896    0.885323    0.882389
2           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 1.94523e-05  0.00115549   0.0251348     0.16945    0.562761     1.23068     1.88553     2.36282     2.57505     2.55715     2.42145     2.19434     1.96207     1.72381     1.53143     1.36093       1.221     1.10031     1.01345    0.930011    0.866876    0.817269    0.778246    0.743878    0.714525    0.690957    0.682203    0.674874    0.674763    0.680706    0.692652    0.708521     0.73112    0.757006    0.785596    0.827564    0.860707    0.905588     0.93958    0.978206     1.02093      1.0595     1.09801     1.12774     1.15984     1.18647     1.20041     1.21149     1.21476     1.20357      1.1901     1.17252     1.14312     1.11852     1.09248     1.06187     1.03166     1.00366     0.98315    0.958757    0.945561    0.930334    0.915482    0.906915    0.892236    0.888032    0.883814
3           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00119217   0.0246151     0.16968    0.580956     1.22047     1.88848     2.34177     2.55695      2.5658     2.41055     2.18913     1.96421     1.74124     1.54639     1.37539     1.23779     1.11142      1.0129    0.927849    0.866197    0.809154    0.769734    0.740376    0.710299     0.69754    0.680599    0.671784    0.672154    0.685468    0.690655    0.709623    0.727736    0.749226    0.778926    0.813545     0.85678    0.897273    0.941147    0.979261     1.02388     1.06259     1.10423     1.13709     1.16592     1.19065       1.203     1.21324      1.2207     1.20607     1.18602     1.17563     1.14817     1.12276     1.09145     1.05801     1.03086    0.999817    0.985228    0.960691    0.941288    0.929483    0.915178    0.908019    0.896578    0.887237    0.886361
4           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 1.94523e-05  0.00132056    0.023108    0.164715    0.559688     1.19508     1.86851     2.34353     2.55119     2.56103     2.40853     2.20734     1.97759     1.76697     1.56359     1.39177     1.24894     1.13041     1.02039    0.944593    0.867486    0.814064    0.762682    0.731328    0.701134    0.683589    0.662488    0.656849    0.657435    0.671949     0.68602    0.701348    0.723167    0.754355    0.789132    0.823144    0.865137    0.900057    0.940746     0.98503     1.01872     1.06311     1.09585     1.13285     1.16772     1.18516     1.20704     1.21515     1.21533      1.2064     1.19387     1.17463     1.15324     1.12535     1.10091     1.06177     1.04051     1.00285    0.985072     0.95929    0.943685    0.928691    0.911238    0.903361    0.891096    0.882373    0.881271
5           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000953734   0.0236623    0.162191    0.551879     1.19052     1.86276      2.3326     2.55793     2.56861     2.40994     2.20661     1.98149     1.76052     1.56969     1.38991     1.25485     1.12053     1.01899    0.928863    0.865862    0.812998     0.76327    0.737634    0.706707    0.694236    0.679933    0.675518    0.668817    0.678756    0.689334    0.703872    0.724434    0.749843    0.775792    0.810986    0.851428    0.890965    0.938269    0.972943     1.01712     1.05472     1.09546     1.12792     1.16287     1.18816     1.20162     1.21134     1.21696     1.21165     1.20332     1.18001     1.15739     1.12819     1.09435     1.07175      1.0373     1.01071    0.986255    0.964368     0.95086    0.931461    0.917734    0.905297    0.890139    0.886425    0.885207
6           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00139392   0.0261914    0.169041    0.582322     1.22417     1.87681     2.35785     2.54723     2.53315     2.40379     2.18208      1.9552     1.74036     1.54783     1.37077     1.24161     1.11739     1.01563    0.942225    0.871468    0.810874      0.7741    0.739726    0.714868    0.699039     0.68483    0.677021    0.675888    0.677325    0.688278    0.707551    0.729874    0.755688    0.790608    0.824884     0.85979    0.896754    0.935378    0.978476     1.02241       1.065      1.0967     1.13512     1.16577     1.18054     1.19694     1.20559     1.20383     1.20066     1.18421     1.16502     1.13515     1.11863     1.09111     1.05982       1.033     1.00717    0.988947    0.965983    0.948006    0.928708    0.921205    0.911414    0.896826    0.893416    0.891058
7           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0010271   0.0250135    0.163371    0.557173      1.1939     1.86195     2.33099     2.56184     2.54571     2.39627     2.20877      1.9771     1.75351     1.55184     1.39409     1.25437     1.12489     1.03201    0.945575     0.87355     0.82323    0.774795    0.738099    0.711653    0.693349    0.675555    0.674981    0.667288    0.680829    0.688462    0.690711    0.715854    0.745405    0.772635    0.811624    0.854144    0.889318    0.943701    0.979215     1.02058     1.06057     1.09582     1.12901     1.16606      1.1884     1.20442     1.21576     1.21235     1.20327     1.19011      1.1715     1.15286     1.12532     1.09016     1.07171     1.03599     1.01299    0.990595    0.969165    0.948358    0.933263    0.923297    0.908294    0.895223    0.887595    0.884471
8           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00157733   0.0247363     0.17494    0.581049     1.21794      1.8751     2.34132     2.55382     2.55824     2.40508     2.18278     1.97289     1.75429     1.53552     1.37345      1.2354      1.1143     1.01555    0.938581    0.868318    0.823332    0.771463    0.739815    0.706529    0.699441     0.68047    0.680773    0.679161     0.68677    0.691922    0.710552     0.72508    0.749369    0.774757    0.811782    0.856888    0.895507    0.938986    0.980411     1.01901     1.05775     1.09333     1.12542     1.16139     1.18593     1.19168     1.20993     1.21101     1.19891     1.19218     1.16917     1.15178     1.11873     1.09559     1.06558     1.04113     1.01149    0.990099    0.969667    0.949042    0.938196    0.921868    0.912734       0.903    0.891342     0.89136
9           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00110046   0.0228309    0.162322    0.547625     1.18782       1.852     2.33444     2.56173     2.56118     2.40633     2.20804      1.9833     1.75782     1.56121     1.38618     1.23565      1.1286     1.03057    0.932538    0.881178    0.818864    0.776765    0.743967    0.722066    0.697738    0.683892    0.675029    0.670405    0.680282    0.688527    0.703835    0.726764    0.748599    0.771954    0.808288    0.843799    0.880234     0.92436    0.964752     1.01113     1.04813     1.09086     1.12808     1.15618     1.18729     1.20018     1.21308     1.22078     1.21692     1.20144     1.18579       1.154     1.13334     1.10354     1.07757     1.05004       1.016    0.991502    0.967034    0.950253    0.931464    0.919726    0.906941     0.89473    0.882159    0.880702
10           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0 3.89046e-05  0.00115549   0.0262087    0.168696    0.571672     1.20133     1.85552     2.32093     2.54081      2.5377     2.40377     2.21766      1.9936     1.76105     1.56401     1.39314     1.24069      1.1302     1.03423    0.939397    0.862163    0.816864    0.773746     0.73485    0.709995    0.688462    0.672083    0.666583     0.66633    0.674911    0.684661    0.693676    0.722846    0.748485     0.77974    0.819664    0.861579     0.89993    0.941958    0.986334     1.01833     1.06597     1.09471     1.13002     1.16261     1.18522     1.20719     1.21353     1.21614     1.20357     1.19117     1.17293     1.14705     1.12461     1.09162     1.06954     1.03784     1.00932    0.982905    0.962398    0.940321    0.927559    0.917914    0.910654    0.895159     0.88724    0.887097
