           1        1.65        1.65           0
           2        1.65        1.65           0
           3        1.65        1.65           0
           4        1.65        1.65           0
           5        1.65        1.65           0
           6        1.65        1.65           0
           7        1.65        1.65 7.96501e-09
           8        1.65        1.65           0
           9        1.65        1.65           0
          10        1.65        1.65   6.664e-09
          11        1.65        1.65 1.10052e-08
          12        1.65        1.65 6.08337e-09
          13        1.65        1.65           0
          14        1.65        1.65           0
          15        1.65        1.65 5.44113e-09
          16        1.65        1.65 5.26836e-09
          17        1.65        1.65 5.11106e-09
          18        1.65        1.65 8.60319e-09
          19        1.65        1.65 8.37373e-09
          20        1.65        1.65  8.1617e-09
          21        1.65        1.65 7.96501e-09
          22        1.65        1.65 8.98574e-09
          23        1.65        1.65 8.78823e-09
          24        1.65        1.65 8.60319e-09
          25        1.65        1.65 9.42432e-09
          26        1.65        1.65 9.24131e-09
          27        1.65        1.65 9.93411e-09
          28        1.65        1.65 1.05367e-08
          29        1.65        1.65 1.10683e-08
          30        1.65        1.65 1.08823e-08
          31        1.65        1.65 1.13547e-08
          32        1.65        1.65 1.11759e-08
          33        1.65        1.65 1.10052e-08
          34        1.65        1.65 1.14287e-08
          35        1.65        1.65 1.12642e-08
          36        1.65        1.65 1.11067e-08
          37        1.65        1.65 1.09556e-08
          38        1.65        1.65 1.13381e-08
          39        1.65        1.65 1.21667e-08
          40        1.65        1.65  1.1051e-08
          41        1.65        1.65 1.04074e-08
          42        1.65        1.65  9.7551e-09
          43        1.65        1.65   9.641e-09
          44        1.65        1.65 8.40539e-09
          45        1.65        1.65 8.31147e-09
          46        1.65        1.65 7.61083e-09
          47        1.65        1.65 8.13271e-09
          48        1.65        1.65 6.08337e-09
          49        1.65        1.65 6.02098e-09
          50        1.65        1.65 4.21468e-09
          51        1.65        1.65 4.17316e-09
          52        1.65        1.65 4.13284e-09
          53        1.65        1.65 4.09366e-09
          54        1.65        1.65           0
          55        1.65        1.65           0
          56        1.65        1.65           0
          57        1.65        1.65 3.94741e-09
          58        1.65        1.65 3.91324e-09
          59        1.65        1.65 3.87993e-09
          60        1.65        1.65 3.84746e-09
          61        1.65        1.65  3.8158e-09
          62        1.65        1.65  3.7849e-09
          63        1.65        1.65    5.31e-09
          64        1.65        1.65 5.26836e-09
          65        1.65        1.65 5.22767e-09
          66        1.65        1.65 5.80027e-09
          67        1.65        1.65 5.75682e-09
          68        1.65        1.65 5.71433e-09
          69        1.65        1.65 5.67278e-09
          70        1.65        1.65 6.16967e-09
          71        1.65        1.65 6.12606e-09
          72        1.65        1.65 6.08337e-09
          73        1.65        1.65 6.04156e-09
          74        1.65        1.65  6.0006e-09
          75        1.65        1.65 6.88255e-09
          76        1.65        1.65 6.83712e-09
          77        1.65        1.65 6.79258e-09
          78        1.65        1.65  6.7489e-09
          79        1.65        1.65 6.70605e-09
          80        1.65        1.65 5.77119e-09
          81        1.65        1.65 4.68298e-09
          82        1.65        1.65 4.65434e-09
          83        1.65        1.65 4.00642e-09
          84        1.65        1.65  3.9825e-09
          85        1.65        1.65 2.28573e-09
          86        1.65        1.65           0
          87        1.65        1.65 2.25931e-09
          88        1.65        1.65 2.24643e-09
          89        1.65        1.65 3.86902e-09
          90        1.65        1.65 3.84746e-09
          91        1.65        1.65 4.93969e-09
          92        1.65        1.65 4.91277e-09
          93        1.65        1.65 5.35266e-09
          94        1.65        1.65 5.32411e-09
          95        1.65        1.65 5.72035e-09
          96        1.65        1.65 5.69047e-09
          97        1.65        1.65 5.24113e-09
          98        1.65        1.65 5.63211e-09
          99        1.65        1.65 5.60359e-09
         100        1.65        1.65  5.5755e-09
