           1    -3.38679    -3.38679           0
           2    -3.36474    -3.37577   0.0077947
           3    -3.39945    -3.38366  0.00827955
           4    -3.38595    -3.38424  0.00622947
           5    -3.37782    -3.38295  0.00511389
           6    -3.36427    -3.37984  0.00512246
           7    -3.35639    -3.37649  0.00537561
           8    -3.38625    -3.37771  0.00484013
           9    -3.37797    -3.37774  0.00430243
          10    -3.36572    -3.37654  0.00403645
          11    -3.35609    -3.37468  0.00407496
          12    -3.37183    -3.37444  0.00374227
          13    -3.35893    -3.37325  0.00363967
          14    -3.35762    -3.37213  0.00354682
          15     -3.4123    -3.37481  0.00420144
          16    -3.39138    -3.37584  0.00406445
          17    -3.39889     -3.3772  0.00404505
          18    -3.42125    -3.37965  0.00450024
          19    -3.37365    -3.37933  0.00427443
          20    -3.36964    -3.37885  0.00408811
          21    -3.43871     -3.3817  0.00478516
          22    -3.36889    -3.38112  0.00460292
          23    -3.36848    -3.38057  0.00443546
          24    -3.41361    -3.38194  0.00445925
          25    -3.38798    -3.38218  0.00428742
          26    -3.33651    -3.38043  0.00446792
          27    -3.38738    -3.38069  0.00430985
          28    -3.36591    -3.38016  0.00418811
          29    -3.35887    -3.37942   0.0041075
          30    -3.38302    -3.37954  0.00397233
          31    -3.37402    -3.37937  0.00384818
          32    -3.38903    -3.37967  0.00373975
          33    -3.39626    -3.38017  0.00366009
          34    -3.39845    -3.38071  0.00359169
          35     -3.3943     -3.3811  0.00351001
          36    -3.37326    -3.38088  0.00341926
          37    -3.39252    -3.38119  0.00334129
          38     -3.3374    -3.38004  0.00344642
          39    -3.37786    -3.37998  0.00335851
          40    -3.37044    -3.37975  0.00328302
          41    -3.39554    -3.38013  0.00322547
          42    -3.40444    -3.38071  0.00320017
          43    -3.40125    -3.38119  0.00316119
          44    -3.41139    -3.38187    0.003163
          45    -3.38063    -3.38185  0.00309283
          46    -3.37102    -3.38161  0.00303454
          47    -3.41245    -3.38227  0.00304006
          48    -3.41164    -3.38288  0.00303768
          49    -3.35653    -3.38234  0.00302291
          50    -3.36847    -3.38206  0.00297516
          51    -3.38942    -3.38221  0.00292031
          52    -3.36477    -3.38187  0.00288333
          53    -3.40142    -3.38224  0.00285242
          54    -3.40367    -3.38264  0.00282706
          55    -3.39171     -3.3828  0.00278047
          56    -3.37868    -3.38273  0.00273179
          57    -3.35818     -3.3823  0.00271761
          58    -3.36217    -3.38195  0.00269282
          59    -3.34737    -3.38137  0.00271022
          60    -3.40131     -3.3817  0.00268535
          61    -3.37083    -3.38152  0.00264724
          62    -3.39143    -3.38168  0.00260936
          63    -3.39482    -3.38189  0.00257627
          64    -3.40792     -3.3823  0.00256792
          65    -3.39616    -3.38251  0.00253726
          66    -3.39173    -3.38265  0.00250266
          67    -3.40791    -3.38303  0.00249356
          68    -3.38281    -3.38302  0.00245689
          69     -3.3902    -3.38313  0.00242348
          70      -3.404    -3.38342  0.00240714
          71    -3.38817    -3.38349  0.00237416
          72    -3.38564    -3.38352  0.00234138
          73    -3.39873    -3.38373  0.00231855
          74    -3.38982    -3.38381  0.00228868
          75    -3.36745    -3.38359  0.00226854
          76    -3.38322    -3.38359  0.00223869
          77    -3.39418    -3.38373  0.00221384
          78    -3.36349    -3.38347  0.00220061
          79    -3.38234    -3.38345   0.0021728
          80    -3.39505     -3.3836  0.00215047
          81    -3.38914    -3.38367  0.00212501
          82    -3.42399    -3.38416  0.00215525
          83    -3.39245    -3.38426  0.00213159
          84     -3.3528    -3.38388  0.00213885
          85    -3.39912    -3.38406  0.00212118
          86    -3.39891    -3.38423  0.00210353
          87    -3.36745    -3.38404  0.00208818
          88     -3.3784    -3.38398  0.00206543
          89    -3.36682    -3.38379   0.0020512
          90    -3.38536     -3.3838  0.00202848
          91    -3.40134      -3.384  0.00201532
          92    -3.39901    -3.38416  0.00200002
          93    -3.38898    -3.38421  0.00197918
          94    -3.37051    -3.38406  0.00196349
          95    -3.40052    -3.38424  0.00195045
          96    -3.35411    -3.38392  0.00195522
          97    -3.40699    -3.38416  0.00194946
          98    -3.38236    -3.38414  0.00192966
          99    -3.37553    -3.38406  0.00191213
         100    -3.39152    -3.38413  0.00189446
