0,50
1,50
2,50.4924
3,50.1978
4,49.0807
5,48.5462
6,48.7131
7,47.98
8,47.9359
9,47.3038
10,47.3038
11,47.3038
12,47.7587
13,48.2138
14,48.2138
15,48.2138
16,48.2138
17,47.4174
18,46.4234
19,45.9334
20,45.3816
21,44.7763
22,44.9497
23,43.9918
24,43.9918
25,44.4958
26,44.4958
27,44.4958
28,44.4958
29,44.4958
30,45.2066
31,45.6948
32,45.7385
33,45.7385
34,44.5978
35,44.6317
36,43.7253
37,44.3257
38,44.1369
39,43.0159
40,43.0159
41,42.2764
42,41.4191
43,40.5905
44,40.5905
45,40.5905
46,40.4435
47,40.073
48,39.5659
49,39.5659
50,38.3456
51,38.3456
52,38.3456
53,38.3456
54,37.8003
55,37.8003
56,37.8622
57,38.2471
58,38.1215
59,37.1125
60,37.2229
61,36.1367
62,34.9621
63,34.3572
64,33.5988
65,32.9239
66,32.1788
67,32.1788
68,31.9412
69,31.0937
70,32.0655
71,32.1191
72,31.6397
73,31.0734
74,31.0734
75,31.507
76,31.5328
77,31.5463
78,30.4827
79,30.456
80,30.3204
81,30.3204
82,29.6793
83,29.8473
84,29.8473
85,30.161
86,30.161
87,30.161
88,29.4767
89,29.0409
90,29.0409
91,29.0409
92,28.8902
93,29.3591
94,29.3591
95,28.567
96,28.567
97,28.0685
98,29.0715
99,29.7755
100,30.4279
101,30.4279
102,30.4279
103,29.9776
104,29.9014
105,29.7502
106,29.704
107,29.704
108,29.704
109,29.704
110,29.5982
111,28.9502
112,28.1582
113,28.1582
114,28.1582
115,28.1582
116,26.9021
117,26.7704
118,26.6368
119,26.3561
120,26.3561
121,25.6753
122,24.7523
123,25.0186
124,24.2143
125,24.6548
126,24.6548
127,24.6548
128,24.6548
129,24.7459
130,24.344
131,24.1333
132,23.3143
133,22.6311
134,22.6311
135,21.5696
136,21.5696
137,20.4895
138,20.2273
139,20.0245
140,19.9963
141,19.6673
142,19.6673
143,19.5014
144,18.7615
145,19.0283
146,19.0283
147,19.1142
148,18.654
149,18.8711
150,17.9081
151,18.1914
152,17.0811
153,17.0811
154,17.0811
155,15.9308
156,15.6659
157,15.6793
158,16.7659
159,16.3875
160,16.3767
161,16.8051
162,16.8023
163,16.8433
164,16.8433
165,16.118
166,15.7868
167,15.3319
168,15.1742
169,15.1742
170,15.1742
171,15.3136
172,15.3348
173,14.7776
174,14.8995
175,13.5746
176,13.5746
177,13.0244
178,13.5694
179,13.5694
180,14.013
181,14.0783
182,12.8722
183,12.5231
184,12.5544
185,12.5544
186,12.5544
187,12.5544
188,11.4496
189,11.4496
190,12.4197
191,12.4197
192,12.3926
193,12.3926
194,12.3926
195,12.2703
196,12.2703
197,12.2703
198,12.2703
199,11.8986
200,11.8986
201,11.4485
202,10.7407
203,11.4071
204,11.7354
205,12.4523
206,11.15
207,11.15
208,11.15
209,11.15
210,10.4827
211,10.4827
212,10.4827
213,10.4505
214,10.4505
215,10.4505
216,10.2916
217,10.2916
218,10.2916
219,9.76265
220,9.53846
221,9.53846
222,9.93713
223,9.96108
224,9.65616
225,9.01913
226,9.01913
227,7.92539
228,7.92539
229,6.91257
230,6.52549
231,6.52549
232,6.52549
233,5.8758
234,5.07361
235,5.40885
236,5.40885
237,5.268
238,6.3215
239,6.3215
240,5.54192
241,4.87089
242,4.87089
243,4.87089
244,4.87089
245,5.32393
