0.000000,0.000000,50.000000
-0.054925,0.172403,50.492070
0.319520,1.145564,50.183661
1.127280,1.808079,49.034391
0.331259,1.981932,48.504550
0.441318,0.823456,48.704179
1.052487,0.183032,47.968082
1.036230,0.797546,47.918013
1.022454,0.216491,47.292257
1.022454,0.216491,47.292257
1.022454,0.216491,47.292257
1.026912,-0.925228,47.738671
1.391604,-1.611984,48.166782
1.391604,-1.611984,48.166782
1.391604,-1.611984,48.166782
1.391604,-1.611984,48.166782
2.143489,-2.768922,47.287912
1.071839,-2.256708,46.356176
2.236980,-2.499055,45.810780
1.640256,-2.407495,45.288042
1.595927,-3.593370,44.603366
0.438789,-4.519157,44.719819
-0.424067,-3.553729,43.845961
-0.424067,-3.553729,43.845961
-1.141143,-4.371894,44.265797
-1.141143,-4.371894,44.265797
-1.141143,-4.371894,44.265797
-1.141143,-4.371894,44.265797
-1.141143,-4.371894,44.265797
-0.224527,-4.874887,44.942416
0.568016,-4.008125,45.515083
-0.006944,-3.152040,45.629804
-0.006944,-3.152040,45.629804
-0.387018,-2.527934,44.524402
-0.116274,-3.216418,44.515489
1.065272,-4.280652,43.502252
0.073857,-3.259643,44.205590
-0.294942,-2.496316,44.065289
0.752976,-1.497561,42.983270
0.752976,-1.497561,42.983270
1.531248,-1.146844,42.233107
0.952274,-2.202639,41.349517
-0.216622,-2.494905,40.513147
-0.216622,-2.494905,40.513147
-0.216622,-2.494905,40.513147
-0.820345,-1.874963,40.391649
-0.830403,-0.944991,40.053249
-1.674875,-0.240142,39.529690
-1.674875,-0.240142,39.529690
-1.092893,0.111354,38.329846
-1.092893,0.111354,38.329846
-1.092893,0.111354,38.329846
-1.092893,0.111354,38.329846
-1.838446,1.237996,37.735303
-1.838446,1.237996,37.735303
-1.554902,0.397279,37.828191
-1.458533,0.098609,38.219128
-2.219819,-1.080816,38.041473
-3.332479,-1.779839,36.919734
-3.749217,-2.485542,36.950076
-3.700480,-2.237681,35.877027
-3.535541,-1.268658,34.759683
-4.033407,-1.042578,34.103655
-4.824917,-2.060963,33.186584
-5.984575,-2.257369,32.296613
-5.594416,-2.628286,31.579566
-5.594416,-2.628286,31.579566
-4.990960,-3.821751,31.316482
-3.867918,-3.907415,30.603737
-3.099606,-4.131419,31.646845
-2.042645,-3.111149,31.902790
-2.549583,-2.155762,31.463042
-2.567298,-1.586437,30.926526
-2.567298,-1.586437,30.926526
-2.415621,-2.327744,31.327915
-3.307097,-1.855085,31.304010
-3.463671,-1.466533,31.321261
-3.731800,-2.405654,30.157631
-4.072875,-3.060113,30.026881
-4.396243,-3.411059,29.805443
-4.396243,-3.411059,29.805443
-4.012294,-4.334587,29.085629
-3.770562,-4.601408,29.248391
-3.770562,-4.601408,29.248391
-4.946788,-4.987815,29.331526
-4.946788,-4.987815,29.331526
-4.946788,-4.987815,29.331526
-5.177280,-5.255896,28.538499
-5.985368,-4.355754,28.081635
-5.985368,-4.355754,28.081635
-5.985368,-4.355754,28.081635
-5.661072,-5.133365,27.861171
-6.740643,-4.231131,28.259844
-6.740643,-4.231131,28.259844
-6.399216,-3.486010,27.621915
-6.399216,-3.486010,27.621915
-7.356422,-4.018388,26.787582
-7.811311,-3.313054,27.805738
-7.024501,-3.109924,28.767468
-5.946405,-3.276618,29.660813
-5.946405,-3.276618,29.660813
-5.946405,-3.276618,29.660813
-4.866220,-3.251883,29.400704
-5.266584,-2.792316,29.301206
-4.431805,-2.334968,29.325464
-3.413450,-2.177277,29.426780
-3.413450,-2.177277,29.426780
-3.413450,-2.177277,29.426780
-3.413450,-2.177277,29.426780
-4.380719,-1.650115,29.225704
-4.356462,-1.931335,28.555330
-3.354471,-2.565957,27.839684
-3.354471,-2.565957,27.839684
-3.354471,-2.565957,27.839684
-3.354471,-2.565957,27.839684
-2.541334,-2.412425,26.672942
-2.894831,-1.965210,26.540796
-2.479841,-2.329368,26.418644
-3.502791,-1.172181,26.095944
-3.502791,-1.172181,26.095944
-2.308647,-1.216870,25.542315
-3.232454,-0.357045,24.537723
-4.101052,-0.425356,24.676555
-5.101952,-0.718660,23.659756
-4.176147,-1.047756,24.275916
-4.176147,-1.047756,24.275916
-4.176147,-1.047756,24.275916
-4.176147,-1.047756,24.275916
-4.913652,-1.569718,24.202260
-5.173918,-1.540527,23.737904
-4.029907,-1.053569,23.771078
-3.795011,-1.548433,22.951183
-4.713538,-1.125442,22.106153
-4.713538,-1.125442,22.106153
-3.775378,-0.673134,21.225973
-3.775378,-0.673134,21.225973
-3.462820,-0.662601,20.183873
-2.666830,-0.009300,20.050747
-2.598546,0.544928,19.847686
-2.464932,-0.410551,19.839550
-3.271352,-0.064201,19.393172
-3.271352,-0.064201,19.393172
-3.934607,-0.517974,19.093369
-3.244880,-0.245796,18.477131
-4.078931,0.240871,18.584464
-4.078931,0.240871,18.584464
-3.160971,0.991003,18.824994
-3.547315,2.045343,18.198997
-3.155352,2.390844,18.451220
-2.690670,3.085316,17.433907
-2.001807,3.276839,17.781481
-2.507139,2.420079,16.721846
-2.507139,2.420079,16.721846
-2.507139,2.420079,16.721846
-3.181166,1.644314,15.523093
-3.203205,0.509239,15.326514
-2.070445,1.199193,15.495712
-3.115775,2.275687,16.315902
-4.157986,2.335812,15.678139
-3.814366,1.860613,15.817259
-4.152802,2.222994,16.131439
-3.879521,2.071839,16.216453
-4.873520,0.933270,16.095808
-4.873520,0.933270,16.095808
-5.788010,1.999741,14.909443
-5.520731,1.309177,14.731985
-6.480297,1.307867,13.833331
-5.770844,0.820711,14.009962
-5.770844,0.820711,14.009962
-5.770844,0.820711,14.009962
-5.252162,0.528196,14.375074
-4.071933,-0.137565,14.783634
-3.946302,0.284194,14.238122
-4.901018,0.250936,14.068158
-3.892048,0.829514,12.978231
-3.892048,0.829514,12.978231
