0,0
1,0
2,1.3779
3,1.24058
4,1.24058
5,1.24337
6,1.18953
7,0.418508
8,0.418508
9,0.418508
10,0.85314
11,1.12829
12,1.62736
13,1.62736
14,0.212882
15,0.253524
16,0.378697
17,1.83134
18,2.00056
19,1.2997
20,0.81689
21,0.81689
22,0.81689
23,0.805743
24,0.805743
25,0.805743
26,0.805743
27,0.805743
28,0.275078
29,0.738693
30,0.738693
31,0.738693
32,0.738693
33,0.738693
34,2.61841
35,0.421229
36,0.421229
37,0.421229
38,0.18464
39,1.54813
40,1.31923
41,1.31923
42,1.31923
43,1.31923
44,1.0281
45,1.0281
46,1.38547
47,0.176952
48,0.176952
49,0.657722
50,1.38769
51,1.38769
52,1.38769
53,1.38769
54,1.38769
55,1.22891
56,0.772771
57,1.34946
58,1.34946
59,1.34946
60,1.34946
61,0.0919755
62,1.78352
63,1.78352
64,1.78352
65,0.346124
66,0.346124
67,0.346124
68,1.08789
69,1.08789
70,2.64816
71,2.64816
72,2.62587
73,2.62587
74,0.0347131
75,0.0347131
76,0.0347131
77,0.0347131
78,0.0347131
79,0.0347131
80,0.0347131
81,0.0347131
82,1.02654
83,1.90333
84,0.455898
85,2.18359
86,2.18359
87,2.18359
88,0.2398
89,0.2398
90,0.2398
91,1.0897
92,0.419604
93,1.13025
94,1.10511
95,1.10511
96,1.00607
97,0.75605
98,0.552848
99,1.30144
100,1.30144
101,1.30144
102,1.30144
103,0.0796214
104,1.03326
105,1.81936
106,1.81936
107,1.81936
108,1.81936
109,0.0445271
110,0.0445271
111,0.0445271
112,0.0445271
113,0.664333
114,0.896551
115,1.13747
116,2.11482
117,0.211604
118,0.211604
119,0.211604
120,0.211604
121,1.55265
122,1.73639
123,1.11674
124,1.11674
125,1.30582
126,0.0611512
127,0.626352
128,1.35242
129,1.35242
130,1.84344
131,0.86804
132,1.79533
133,1.79533
134,1.46389
135,1.60386
136,1.60386
137,1.20374
138,0.989581
139,0.792282
140,1.1285
141,1.1285
142,1.1285
143,1.1285
144,0.138846
145,0.138846
146,0.183135
147,1.52443
148,1.54441
149,1.43982
150,1.06063
151,1.06063
152,2.23158
153,1.04993
154,1.1097
155,1.50113
156,1.458
157,0.16325
158,0.833573
159,0.833573
160,0.833573
161,1.64199
162,2.19559
163,0.427032
164,0.427032
165,1.3869
166,0.412633
167,0.191698
168,0.475353
169,0.475353
170,0.211998
171,0.211998
172,0.211998
173,0.419836
174,0.755859
175,0.755859
176,2.2297
177,2.2297
178,1.65347
179,0.983266
180,0.999302
181,1.25105
182,0.889631
183,0.39099
184,0.39099
185,1.43608
186,1.43608
187,2.24681
188,1.69565
189,1.00327
190,1.25231
191,0.910984
192,0.910984
193,0.910984
194,0.0574177
195,1.80539
196,0.401015
197,0.401015
198,0.963511
199,0.367435
200,0.367435
201,0.367435
202,0.367435
203,0.140392
204,0.140392
205,0.140392
206,0.140392
207,0.140392
208,0.140392
209,1.02976
210,1.02976
211,1.02976
212,0.379491
213,0.621419
214,0.870165
215,0.273205
216,0.333851
217,0.72808
218,0.72808
219,0.72808
220,0.72808
221,0.72808
222,0.72808
223,0.72808
224,0.72808
225,0.225389
226,0.286031
227,0.286031
228,1.30052
229,1.30052
230,1.30052
231,1.30052
232,1.14145
233,0.757864
234,0.757864
235,0.757864
236,1.27498
237,1.64188
238,0.523841
239,0.854207
240,0.854207
241,0.854207
242,0.854207
243,0.854207
244,0.789091
245,0.789091
246,2.17316
247,0.0235994
248,0.0235994
249,0.194377
250,2.37034
251,3.1036
252,0.789084
253,0.789084
254,0.789084
255,0.207224
256,0.207224
257,1.31896
258,0.329589
259,0.291095
260,0.282838
261,0.282838
262,0.282838
263,1.02207
264,0.208707
265,0.859372
266,0.859372
267,0.358024
268,0.44096
269,0.796201
270,0.796201
271,0.796201
272,0.796201
273,0.826745
274,0.304025
275,0.304025
276,1.0919
277,0.473749
278,0.307646
279,0.333977
280,0.333977
281,0.00116317
282,0.171873
283,0.33578
284,0.33578
285,0.33578
286,1.45173
287,0.27475
288,0.27475
289,0.27475
290,1.02426
291,0.343811
292,1.88441
293,0.667737
294,0.399405
295,0.925202
296,0.925202
297,0.929055
298,0.929055
299,0.929055
300,0.929055
301,0.929055
302,1.55961
