0.608610,-0.637144,0.535631
0.647484,1.102155,0.196596
0.280588,-0.717195,-0.820080
-0.100032,-0.206784,0.387381
-1.338844,-0.931254,-1.605428
1.003007,-1.740593,1.436856
-0.899292,-0.492817,-0.479559
0.292742,0.259489,-0.319217
-1.546459,-1.177606,1.314146
-0.563317,0.417053,-0.258306
0.272937,0.352153,0.418582
-1.944301,1.975710,-1.014905
-0.117267,1.794036,0.030831
1.094863,1.086371,0.321266
-1.258768,0.931354,-1.604301
0.022657,-0.341224,0.102196
0.036613,0.839849,-1.140448
0.210098,0.720326,0.695764
-0.378714,-0.514014,1.650439
-1.877349,2.451245,-1.633267
1.102898,-0.099853,0.655807
0.988577,0.778181,-0.260549
1.280131,0.310094,-0.552058
-0.414145,1.017093,0.275218
-0.039761,0.362810,0.280164
-1.206416,-0.733851,0.488120
-0.719047,-0.432302,0.379190
1.206071,-0.542286,1.008963
0.547039,-0.799692,-0.639018
-1.430191,-0.320858,-0.286019
1.381319,0.920840,-0.780170
1.467849,-1.000053,0.304360
-0.187775,-0.376634,-0.079649
-1.829965,0.079331,-3.728325
0.961647,0.787695,1.282481
-2.317720,-2.064927,0.338354
-0.016588,1.278781,0.299524
-1.093146,-1.821569,-1.465513
0.918806,-0.399579,1.709476
-1.098913,-1.358405,-1.176730
1.462126,1.999737,-0.436072
0.028014,1.064752,1.565250
0.557136,-0.715661,0.376179
-0.104580,-2.266004,0.616068
0.056319,0.940733,0.842144
-0.540375,-0.804075,-0.162455
-0.914820,0.338122,1.383930
0.679244,1.517526,0.068599
-2.174885,-1.494104,-1.122123
-0.163017,0.228861,-1.046720
0.305520,0.512870,-0.130340
-1.811754,-0.581364,1.385496
-3.195026,0.293111,2.168138
-0.465641,0.949101,-0.603820
-0.215082,1.080738,-1.350679
0.107580,0.064883,-0.470185
0.397686,-1.125329,0.600985
0.379352,-0.533783,0.298925
1.433068,1.292231,-0.743100
0.004048,0.568403,0.593363
-0.186962,0.764273,-1.539338
-1.295137,0.149865,-0.971977
-0.684767,-1.173731,1.307286
0.855249,0.601651,-0.226997
0.393475,1.729608,0.602456
-0.097472,-0.114097,2.713203
-1.825367,2.733688,0.018548
0.209323,3.764684,-3.335550
-1.373113,-0.187178,-0.057265
-0.829838,-1.223476,0.316896
-0.475531,1.741866,0.239160
1.852778,2.192100,1.299139
0.169600,-0.311452,0.689084
-0.854663,-0.151603,0.113970
-0.661358,1.229221,1.065621
-0.552810,-0.482200,0.361010
0.298157,-0.292270,-0.282207
0.270822,0.322375,-0.586399
-0.237031,-1.491199,-1.576960
0.757514,-0.274967,-0.245678
-1.427304,-0.118143,0.208623
0.421349,0.651739,-0.395043
0.068282,-0.260890,-1.378344
-0.271425,0.068063,-0.023982
0.646669,-0.884985,0.768169
1.014038,0.914744,0.277069
0.147532,0.269106,-0.655570
-0.600357,-0.859085,-0.093743
-0.357821,-0.365309,-0.152509
1.722142,-0.984474,-0.175736
-0.200628,-2.505514,2.359222
2.150207,0.305194,-0.635030
-0.688743,2.721396,-0.210896
2.125414,0.225198,-1.243292
0.137562,0.231171,-0.039893
0.526509,0.707032,0.781532
-1.243486,-2.223464,0.782194
3.456600,1.182231,-0.929695
0.880275,0.676703,-0.252691
-0.786159,1.565744,-2.244560
0.275512,1.278176,1.217893
