0.643712,-0.091092,0.976998
-0.524925,0.035537,1.554506
-2.865982,0.780380,-0.864375
-0.882696,-0.861826,-0.653599
0.411072,-0.031531,-1.059496
-0.065982,0.244001,-0.191931
1.528216,0.474024,-1.261499
-0.157079,-0.534136,-0.311286
0.361824,-1.562175,1.011861
0.572494,-0.320910,1.204246
0.235399,0.752420,2.284474
0.181140,0.595879,-0.858494
2.090955,0.224634,0.025672
-0.330033,-0.221912,-1.336330
-0.419616,-0.742646,1.045483
-1.883180,0.235999,0.077739
-0.259826,-0.386235,1.302193
0.794671,1.340318,-1.250582
-0.139491,1.046671,-0.048532
-0.343945,-1.174871,-0.362795
0.856594,0.557345,-1.308374
0.747030,0.200853,0.553138
-1.841230,1.987453,1.349295
-0.805865,-0.324125,-1.166521
1.036690,0.029718,-0.598964
-0.094660,0.004854,0.236748
0.460242,0.453546,-0.139000
0.626077,-0.001052,-0.142831
-0.390753,-0.207843,-0.156819
1.481817,1.604524,-1.436584
0.935442,1.830585,0.099429
-1.786768,0.358912,1.530573
0.402793,1.402498,0.073742
0.760778,-1.266829,2.288291
0.264286,-0.010181,-0.836413
0.132147,0.274395,-0.794091
-1.110764,0.627929,0.711831
-1.369002,0.050622,-0.548799
-2.947193,-1.031522,0.695929
1.096895,-1.579393,1.091410
0.092043,0.790559,-2.274172
0.141487,0.083299,-0.252581
-0.158713,0.428613,-1.997145
-0.230075,0.697742,-0.838742
0.006599,1.021056,1.461476
1.349213,-3.115809,0.673910
-1.337266,0.251367,0.256170
-0.183626,-0.110099,-0.061875
0.429964,0.556626,1.351927
-0.594524,-0.434415,-1.019469
1.570483,-1.858401,2.324070
-0.098205,1.666930,0.158444
0.038226,-0.231888,0.107631
-0.926695,0.807946,1.138707
1.126729,0.478070,0.612309
0.950359,-0.664546,-0.840911
0.399804,1.512873,-0.186732
-2.874285,0.810894,-3.175381
-2.127841,-0.642687,-2.347862
0.194300,-0.370602,-1.082510
-1.184108,-0.221179,-0.388479
0.643989,-0.229916,-0.815349
-0.587244,0.099293,-0.136715
-0.199793,0.498335,1.342093
0.499287,-0.394675,-1.571067
0.609731,1.186825,-1.230419
-0.723793,0.122755,0.002991
2.603187,-0.668778,-1.299702
-0.399433,-0.557535,-0.358329
1.122809,-1.498196,0.616116
-2.523438,1.730836,-0.955520
-1.485544,1.356372,-0.965786
-2.398166,-1.743526,1.358999
2.425913,-1.755894,-2.816407
-0.202331,-0.245939,0.378787
0.091422,0.307081,-0.476176
2.346092,0.263647,1.744943
-0.055832,-0.290951,-0.145847
-0.216815,0.992428,0.873188
-1.445352,-0.215134,1.729917
-1.150585,0.008864,-0.023956
-0.355646,0.431255,-0.730908
-0.757253,-0.547363,-0.291925
1.317680,-1.049508,0.036339
2.049257,-1.053776,1.080158
0.844411,1.103132,-0.435215
-1.032010,2.973850,0.833402
1.206457,-0.847589,0.219649
2.148945,-1.538885,-1.849140
-0.010389,-0.190438,0.135111
0.503989,-0.757988,0.802601
-1.132585,0.371041,-0.778739
-0.863200,-0.081295,0.519310
0.565937,1.221720,-0.342067
-0.086084,0.351936,-0.663348
1.318184,-0.377350,-0.016474
0.288478,0.901765,-0.894169
-0.712530,0.440134,-0.681528
0.915164,0.221451,1.219029
0.131269,-0.129611,0.937998
0.882839,-0.268844,-1.589392
0.728152,-1.066987,0.166925
-1.922758,0.099692,-0.282555
0.904051,-0.566696,0.053438
0.102152,0.084321,-0.677125
-1.459095,-0.116337,0.701908
1.139277,-1.067167,-0.019186
-0.351684,0.112329,0.595547
-0.731054,-0.743864,-0.564685
0.617265,-0.083513,0.583625
1.490963,0.238676,-0.253313
1.062696,0.306359,-0.152992
-1.170629,0.043496,-2.117798
0.072791,-0.473077,-0.798341
-0.311522,0.843313,0.443526
-0.528375,-0.173026,0.226354
-0.423708,0.621377,0.523481
-2.465366,-1.688819,1.204743
-1.210300,0.120326,-2.798915
-0.541396,0.359567,-0.889464
0.520211,0.366905,0.682556
-0.020771,0.119818,0.372446
0.936076,-1.146150,0.171888
3.544732,1.331601,-0.527930
-0.022195,-0.811407,0.216112
0.543286,0.948906,2.421087
-0.420998,0.687107,-0.175164
-0.279226,0.235441,-1.667262
0.624308,-0.411178,0.741298
-0.019902,-0.051228,0.212212
-0.364624,0.776896,-0.359949
1.295112,-1.227850,0.294534
0.236450,-0.082857,-0.668455
-0.435509,0.002305,-0.783513
0.401880,1.534114,1.165541
0.592059,-0.373847,0.791341
-1.360544,0.021070,-0.590749
-0.745275,-0.583335,-1.141347
1.632127,1.390104,1.903749
-0.467182,0.067214,-0.479687
0.576649,-0.100018,0.237755
-1.836101,1.026378,1.808214
1.381597,0.900802,0.447634
0.879874,0.610148,-0.085017
-0.352068,0.325811,0.248966
0.384741,-1.120332,-0.853159
0.178269,0.866913,-0.360737
0.556068,0.485169,0.970722
0.936412,2.469339,0.902054
1.139128,1.241127,-0.014902
0.819678,0.749707,0.159910
1.525562,0.166382,1.475947
1.754042,-0.642912,-0.322001
-0.114311,-0.227415,-0.326637
-0.346457,0.081301,0.553599
-0.757898,-0.621725,0.895451
0.497876,1.350342,-1.546459
-0.339470,-0.736990,0.105031
-1.347860,0.527417,0.859863
0.403607,0.491934,0.228961
-0.908089,-0.923824,0.575384
0.418034,0.120860,0.580054
0.292444,-0.070693,-0.529424
-0.380673,-0.371814,-0.166373
-0.275265,-0.010119,0.980204
0.279644,0.441328,-0.501096
-0.338153,1.536056,0.783841
-1.054093,-1.134877,-1.389200
-0.450602,-1.326421,0.324485
-0.383113,0.466056,-0.827310
-0.773637,-0.752490,-0.095789
-0.173994,0.246116,-0.586004
-0.495249,0.115726,-2.419962
-2.037920,1.571453,0.824636
-2.605797,-2.589711,-0.430153
-0.002807,1.012432,-0.430323
1.158723,-4.082551,-1.709688
0.741521,0.658790,-1.803310
-0.080570,-0.165750,0.633359
1.548332,-1.782856,0.540289
-0.560262,0.774287,-0.864389
1.285456,-0.382200,-0.966469
1.394768,2.747627,-0.104421
0.674832,-1.280269,1.239330
-0.524310,-2.663506,-0.792445
