0,1.27667
1,1.12434
2,1.119
3,2.28728
4,2.67793
5,2.67793
6,1.3428
7,1.3428
8,1.13248
9,1.2045
10,1.78107
11,1.78107
12,1.85373
13,1.5429
14,1.5429
15,1.59963
16,1.38422
17,1.38422
18,1.37104
19,1.37104
20,1.74952
21,1.74952
22,1.74952
23,1.45658
24,1.42158
25,1.24466
26,0.730026
27,0.730026
28,1.1418
29,1.2022
30,1.2022
31,1.05109
32,1.35757
33,1.35757
34,1.35757
35,1.54488
36,1.47822
37,1.47822
38,1.47822
39,2.70086
40,3.43101
41,2.06108
42,2.06687
43,2.06687
44,2.06687
45,1.50311
46,1.50311
47,1.26459
48,1.56783
49,0.6146
50,0.654049
51,0.654049
52,0.490841
53,0.490841
54,0.490841
55,0.490841
56,0.490841
57,0.902163
58,0.902163
59,0.960316
60,0.960316
61,0.960316
62,1.23381
63,1.23381
64,1.23381
65,1.23381
66,1.31448
67,1.22517
68,1.23657
69,1.28844
70,1.39279
71,1.24325
72,2.28761
73,2.52089
74,2.52089
75,2.52089
76,1.95357
77,1.78242
78,1.72652
79,2.21516
80,2.34425
81,2.34425
82,2.81516
83,2.57443
84,2.51914
85,2.51914
86,2.51914
87,2.46917
88,1.82673
89,1.16412
90,1.16412
91,0.789804
92,0.691867
93,0.691867
94,0.691867
95,0.691867
96,0.418326
97,0.418326
98,0.418326
99,0.214735
100,0.214735
101,0.214735
102,0.214735
103,0.214735
104,0.536482
105,0.536482
106,0.536482
107,0.536482
108,0.641577
109,0.694672
110,0.694672
111,0.694672
112,0.694672
113,0.694672
114,0.694672
115,1.11003
116,1.58624
117,1.58624
118,1.58624
119,1.39172
120,2.29616
121,2.80445
122,2.61718
123,1.62514
124,1.62514
125,1.62514
126,1.40702
127,1.40702
128,1.70674
129,1.70674
130,1.70674
131,1.4005
132,0.847393
133,0.847393
134,0.847393
135,0.847393
136,0.981109
137,0.981109
138,1.59753
139,1.55871
140,1.3974
141,1.3974
142,1.3974
143,1.3974
144,1.3974
145,0.999006
146,0.999006
147,0.917651
148,0.917651
149,0.917651
150,0.917651
151,0.75537
152,0.520896
153,0.520896
154,0.520896
155,0.561305
156,0.74634
157,0.74634
158,0.74634
159,0.837876
160,1.07831
161,1.68984
162,1.95919
163,1.58523
164,1.58523
165,1.49703
166,2.0214
167,2.0214
168,3.11375
169,2.83464
170,2.83464
171,0.955891
172,2.0901
173,2.0901
174,2.57505
175,2.26804
176,2.26804
177,2.52213
178,2.47614
179,1.8578
180,2.44977
181,3.05957
182,3.05957
183,2.91651
184,3.05757
185,3.05757
186,3.50102
187,3.70049
188,3.7325
189,3.7325
190,3.13015
191,3.09063
192,3.09063
193,3.09063
194,3.09063
195,3.47153
196,3.47554
197,3.48186
198,2.57756
199,2.57756
200,2.57756
201,1.30667
202,0.752041
203,0.752041
204,0.752041
205,0.752041
206,1.01137
207,0.390304
208,0.390304
209,1.50803
210,1.63176
211,1.63176
212,1.63176
213,1.63176
214,2.7937
215,2.60339
216,2.60339
217,2.40377
218,2.54253
219,2.86516
220,2.59834
221,2.70433
222,3.37684
223,4.2081
224,4.2081
225,5.18199
226,5.18199
227,5.18199
228,5.26421
229,5.09894
230,4.95357
231,4.5685
232,4.5685
233,4.5685
234,4.1334
235,4.63277
236,5.18767
237,5.42727
238,4.21719
239,4.21719
240,3.96211
241,3.72711
242,3.20089
243,2.7
244,2.65513
245,2.65513
246,2.11725
247,2.33762
248,1.12695
249,1.32441
250,2.14929
251,1.90459
252,0.31944
253,0.31944
254,0.31944
255,0.31944
256,0.31944
257,0.916187
258,0.916187
259,0.876884
260,0.876884
261,0.876884
262,0.876884
263,0.876884
264,0.494193
265,0.494193
266,0.494193
267,0.494193
268,0.494193
269,0.494193
270,1.59382
271,1.59382
272,1.59382
273,1.05868
274,1.05868
275,1.1819
276,1.31591
277,1.17169
278,1.17169
279,1.17169
280,1.17169
281,1.33627
282,1.33627
283,1.33627
284,1.33627
285,1.33627
286,1.4548
287,0.827624
288,0.827624
289,1.16503
290,0.69609
291,0.69609
292,1.31856
293,1.31856
294,1.40954
295,1.40954
296,1.40954
297,1.40954
298,1.41407
299,1.41407
300,2.05032
301,2.05032
302,1.54254
303,1.54254
304,1.70289
305,1.70289
306,2.55339
307,2.56332
308,2.73546
309,2.86759
310,2.86759
311,2.59398
312,2.59398
313,1.55108
314,1.04404
315,1.04404
316,1.04404
317,1.04404
318,0.933569
319,0.933569
320,1.25265
321,1.25265
322,1.25265
323,0.732504
324,0.732504
325,0.732504
326,0.732504
327,0.732504
328,0.732504
329,1.18995
330,1.94125
331,1.65402
332,1.65402
333,0.937709
334,0.937709
335,0.937709
336,0.598403
337,0.814481
338,1.75765
339,2.09633
340,2.09633
341,2.09633
342,2.32335
343,2.32335
344,0.993219
345,0.993219
346,0.765329
347,0.735598
348,1.37533
349,0.904856
350,0.904856
351,1.84039
352,1.84039
353,1.84039
354,1.8458
355,1.8458
356,1.8458
357,1.8458
358,1.8458
359,2.0856
360,2.15804
361,2.85132
362,2.47466
363,2.47466
364,1.42143
365,1.02538
366,1.57651
367,1.57651
368,0.692282
369,1.3574
370,0.913004
371,1.34391
