mu,sigma^2,energy,err
0.76263,0.367551,-0.43824,0.000226898
0.576432,0.595799,-0.310051,0.000458496
0.541501,0.790099,-0.270489,0.000798243
0.382987,0.994994,-0.234824,0.00106472
0.491722,0.780055,-0.271194,0.000729361
0.608811,0.790135,-0.262056,0.000952967
0.426888,0.552674,-0.203395,0.000505683
0.296505,0.428915,0.0227228,0.000659742
0.339121,0.399733,0.014556,0.000641617
0.475556,0.504352,-0.222664,0.000436334
0.712503,0.742444,-0.252419,0.0011655
0.791513,0.729725,-0.207754,0.00122766
0.700388,0.845104,-0.185285,0.0012992
0.700388,0.845104,-0.185285,0.0012992
0.47458,0.814517,-0.264686,0.00070117
0.698826,0.852424,-0.175339,0.00156097
0.609574,0.844495,-0.23502,0.0011869
0.609199,0.857058,-0.228294,0.00109459
0.475545,0.700971,-0.270973,0.000590511
0.394394,0.824464,-0.25742,0.000637952
0.354445,0.772771,-0.246454,0.000644309
0.234711,0.662267,-0.165117,0.00059889
0.134171,0.830275,-0.226187,0.000526992
0.329564,0.990617,-0.244063,0.000790399
0.348117,0.742306,-0.238141,0.000521861
0.303756,0.927234,-0.251767,0.000758986
0.113475,0.758529,-0.194234,0.000517078
0.0512302,0.865203,-0.232381,0.00064676
0.0512302,0.865203,-0.232381,0.00064676
0.0247206,1.00247,-0.249757,0.000700965
0.0247206,1.00247,-0.249757,0.000700965
0.161427,1.13488,-0.224444,0.0012132
0.161427,1.13488,-0.224444,0.0012132
0.161427,1.13488,-0.224444,0.0012132
0.337226,1.16804,-0.175561,0.00145956
0.256237,1.1131,-0.220938,0.000990656
0.256237,1.1131,-0.220938,0.000990656
0.256237,1.1131,-0.220938,0.000990656
0.0719615,0.867439,-0.233321,0.00060328
0.190479,0.80438,-0.224179,0.000474808
0.20175,1.02419,-0.244994,0.000898453
0.346538,0.982584,-0.243309,0.00092679
0.346538,0.982584,-0.243309,0.00092679
0.346538,0.982584,-0.243309,0.00092679
0.517614,0.879596,-0.247397,0.0010073
0.685411,0.713525,-0.283537,0.000903615
0.685411,0.713525,-0.283537,0.000903615
0.808928,0.46726,-0.415004,0.000449037
0.7203,0.34344,-0.414979,0.000264479
0.511104,0.576812,-0.272655,0.000506944
0.322141,0.45635,-0.036102,0.0005855
0.418425,0.522223,-0.181327,0.000571121
0.418425,0.522223,-0.181327,0.000571121
0.176309,0.506585,0.00823475,0.000602786
0.405889,0.372633,-0.0445479,0.000539446
0.304197,0.522031,-0.0886283,0.000607813
0.453063,0.618233,-0.246539,0.000512731
0.453063,0.618233,-0.246539,0.000512731
0.304182,0.746482,-0.228187,0.000561983
0.375542,0.672087,-0.225792,0.000667779
0.613167,0.744066,-0.281177,0.000768824
0.549986,0.749743,-0.28257,0.000706265
0.759058,0.567648,-0.357724,0.000689377
0.799266,0.522568,-0.381205,0.00061989
0.799266,0.522568,-0.381205,0.00061989
0.820753,0.343312,-0.435231,0.000274616
0.904868,0.372737,-0.400366,0.000393881
0.904868,0.372737,-0.400366,0.000393881
0.904868,0.372737,-0.400366,0.000393881
0.913565,0.318883,-0.368531,0.000332691
0.913565,0.318883,-0.368531,0.000332691
0.778604,0.282136,-0.373045,0.000548397
0.778604,0.282136,-0.373045,0.000548397
0.882783,0.45903,-0.384459,0.000594793
0.882783,0.45903,-0.384459,0.000594793
0.882783,0.45903,-0.384459,0.000594793
0.882783,0.45903,-0.384459,0.000594793
0.832003,0.500304,-0.385547,0.000585669
0.743383,0.259426,-0.323141,0.000600545
0.790909,0.398836,-0.441978,0.000298112
0.87292,0.260301,-0.292989,0.000601549
0.87292,0.260301,-0.292989,0.000601549
0.87292,0.260301,-0.292989,0.000601549
0.87292,0.260301,-0.292989,0.000601549
0.744436,0.49538,-0.400134,0.000461253
0.744436,0.49538,-0.400134,0.000461253
0.744436,0.49538,-0.400134,0.000461253
0.781209,0.463613,-0.420519,0.000434894
0.758536,0.559445,-0.364689,0.00069183
0.574312,0.503829,-0.307589,0.000432783
0.625196,0.577112,-0.333611,0.00051437
0.580975,0.464674,-0.310938,0.000401496
0.554551,0.49272,-0.29053,0.000357389
0.554551,0.49272,-0.29053,0.000357389
0.499682,0.501673,-0.243346,0.000424165
0.56007,0.616934,-0.299951,0.000529628
0.352467,0.865141,-0.255233,0.000693209
0.352467,0.865141,-0.255233,0.000693209
0.352467,0.865141,-0.255233,0.000693209
0.352467,0.865141,-0.255233,0.000693209
0.589941,0.705297,-0.293746,0.000721751
0.589941,0.705297,-0.293746,0.000721751
0.589941,0.705297,-0.293746,0.000721751
0.628844,0.762605,-0.26846,0.00101673
0.680313,0.746045,-0.265521,0.000871694
0.680313,0.746045,-0.265521,0.000871694
0.680313,0.746045,-0.265521,0.000871694
0.680313,0.746045,-0.265521,0.000871694
0.673761,0.945985,-0.121683,0.00154607
0.673761,0.945985,-0.121683,0.00154607
0.525483,0.953512,-0.212371,0.00132396
0.573269,0.959063,-0.185582,0.0013537
0.788424,0.948177,0.0303604,0.00194511
0.788424,0.948177,0.0303604,0.00194511
0.788424,0.948177,0.0303604,0.00194511
0.603273,0.788737,-0.262464,0.000881991
0.648993,0.716364,-0.289676,0.000857128
0.648993,0.716364,-0.289676,0.000857128
0.648993,0.716364,-0.289676,0.000857128
0.843004,0.595939,-0.293802,0.000897867
0.843004,0.595939,-0.293802,0.000897867
0.843004,0.595939,-0.293802,0.000897867
0.741378,0.406182,-0.430284,0.00024025
0.664554,0.378824,-0.382126,0.000265563
0.664554,0.378824,-0.382126,0.000265563
0.512961,0.598943,-0.276017,0.000451785
0.76156,0.424623,-0.432427,0.000307911
0.76156,0.424623,-0.432427,0.000307911
0.76156,0.424623,-0.432427,0.000307911
0.816376,0.388873,-0.442778,0.000290956
0.816376,0.388873,-0.442778,0.000290956
0.8893,0.291116,-0.351413,0.000428555
0.8893,0.291116,-0.351413,0.000428555
0.8893,0.291116,-0.351413,0.000428555
0.8893,0.291116,-0.351413,0.000428555
0.8893,0.291116,-0.351413,0.000428555
0.708121,0.503609,-0.388706,0.000377746
0.708121,0.503609,-0.388706,0.000377746
0.708121,0.503609,-0.388706,0.000377746
0.708121,0.503609,-0.388706,0.000377746
0.616534,0.533921,-0.337269,0.000480845
0.691335,0.522792,-0.374986,0.000431094
0.691335,0.522792,-0.374986,0.000431094
0.636433,0.591475,-0.334371,0.000546359
0.636433,0.591475,-0.334371,0.000546359
0.636433,0.591475,-0.334371,0.000546359
0.884043,0.370117,-0.416105,0.000358056
0.884043,0.370117,-0.416105,0.000358056
0.884043,0.370117,-0.416105,0.000358056
0.788078,0.314505,-0.416896,0.000350256
0.788078,0.314505,-0.416896,0.000350256
0.788078,0.314505,-0.416896,0.000350256
0.685371,0.564193,-0.356744,0.000564824
0.728433,0.493715,-0.397351,0.000446451
0.668878,0.493829,-0.374581,0.000403769
0.633433,0.302052,-0.3201,0.000393419
0.633433,0.302052,-0.3201,0.000393419
0.633433,0.302052,-0.3201,0.000393419
0.618277,0.445889,-0.343187,0.00035639
0.646641,0.523223,-0.355813,0.000357334
0.893218,0.280331,-0.327551,0.000526565
0.816565,0.488046,-0.40055,0.000580496
0.816565,0.488046,-0.40055,0.000580496
0.983668,0.27125,-0.218939,0.000472409
0.983668,0.27125,-0.218939,0.000472409
0.983668,0.27125,-0.218939,0.000472409
0.983668,0.27125,-0.218939,0.000472409
0.983668,0.27125,-0.218939,0.000472409
0.898199,0.395614,-0.4044,0.000421245
0.898199,0.395614,-0.4044,0.000421245
1.01714,0.415528,-0.229364,0.000754349
1.01714,0.415528,-0.229364,0.000754349
0.811399,0.427737,-0.433793,0.000342492
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.867373,0.515319,-0.348777,0.000662895
0.820072,0.521707,-0.373915,0.000670395
0.820072,0.521707,-0.373915,0.000670395
0.865676,0.383868,-0.42771,0.000336828
0.779122,0.307231,-0.409806,0.000350332
0.779122,0.307231,-0.409806,0.000350332
0.779122,0.307231,-0.409806,0.000350332
0.841019,0.390486,-0.436813,0.000357762
0.841019,0.390486,-0.436813,0.000357762
0.841019,0.390486,-0.436813,0.000357762
0.803765,0.480487,-0.409107,0.000461385
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.666451,0.434192,-0.383247,0.000313214
0.634633,0.324662,-0.336365,0.00033534
0.638567,0.354613,-0.352632,0.000293291
0.638567,0.354613,-0.352632,0.000293291
0.753796,0.499307,-0.398521,0.000465299
0.753796,0.499307,-0.398521,0.000465299
0.753796,0.499307,-0.398521,0.000465299
0.945353,0.514731,-0.258527,0.000917899
0.838954,0.623897,-0.269221,0.00105145
0.722033,0.570749,-0.359624,0.000518627
0.722033,0.570749,-0.359624,0.000518627
0.733739,0.48529,-0.402679,0.000438921
0.733739,0.48529,-0.402679,0.000438921
0.711173,0.507253,-0.388313,0.000478895
0.737783,0.37906,-0.43031,0.000228076
0.737783,0.37906,-0.43031,0.000228076
0.737783,0.37906,-0.43031,0.000228076
0.737783,0.37906,-0.43031,0.000228076
0.737783,0.37906,-0.43031,0.000228076
0.737783,0.37906,-0.43031,0.000228076
0.6319,0.501737,-0.350252,0.000398184
0.856348,0.337599,-0.42174,0.000313944
0.856348,0.337599,-0.42174,0.000313944
0.856348,0.337599,-0.42174,0.000313944
0.737086,0.456537,-0.415457,0.000346743
0.737086,0.456537,-0.415457,0.000346743
0.737086,0.456537,-0.415457,0.000346743
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.860517,0.389696,-0.429383,0.000353068
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.792564,0.333155,-0.43097,0.000294074
0.898468,0.477653,-0.35505,0.000721333
0.885227,0.505847,-0.342549,0.000757875
0.885227,0.505847,-0.342549,0.000757875
0.885227,0.505847,-0.342549,0.000757875
0.885227,0.505847,-0.342549,0.000757875
0.885227,0.505847,-0.342549,0.000757875
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.900004,0.345873,-0.39943,0.00035786
0.933623,0.410317,-0.363307,0.000578799
0.933623,0.410317,-0.363307,0.000578799
0.933623,0.410317,-0.363307,0.000578799
0.829719,0.305838,-0.402617,0.000372263
0.829719,0.305838,-0.402617,0.000372263
0.842963,0.466099,-0.405005,0.000462403
0.842963,0.466099,-0.405005,0.000462403
0.842963,0.466099,-0.405005,0.000462403
0.701278,0.415287,-0.408685,0.000267226
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.716827,0.453326,-0.409232,0.000343535
0.864835,0.445986,-0.40483,0.000434191
0.864835,0.445986,-0.40483,0.000434191
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.858461,0.330433,-0.415305,0.000328674
0.682595,0.296464,-0.359221,0.000380225
0.682595,0.296464,-0.359221,0.000380225
0.682595,0.296464,-0.359221,0.000380225
0.682595,0.296464,-0.359221,0.000380225
0.682595,0.296464,-0.359221,0.000380225
0.769223,0.315987,-0.415778,0.000352831
0.769223,0.315987,-0.415778,0.000352831
0.769223,0.315987,-0.415778,0.000352831
0.769223,0.315987,-0.415778,0.000352831
0.769223,0.315987,-0.415778,0.000352831
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.843429,0.436659,-0.421145,0.000415247
0.830621,0.371986,-0.440525,0.000287312
0.830621,0.371986,-0.440525,0.000287312
0.830621,0.371986,-0.440525,0.000287312
0.857616,0.368462,-0.430836,0.000304249
0.857616,0.368462,-0.430836,0.000304249
0.857616,0.368462,-0.430836,0.000304249
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.858919,0.420907,-0.421085,0.000407733
0.79417,0.412496,-0.44,0.000278942
0.79417,0.412496,-0.44,0.000278942
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
0.827564,0.351787,-0.437526,0.000288615
