mu,sigma^2,energy,err
0.836252,0.360329,-0.4381,0.000237509
0.836252,0.360329,-0.4381,0.000237509
0.836252,0.360329,-0.4381,0.000237509
0.836252,0.360329,-0.4381,0.000237509
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.833203,0.376039,-0.439791,0.000291409
0.789374,0.451738,-0.425232,0.000409085
0.741877,0.419242,-0.427816,0.000300503
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.779905,0.442402,-0.428497,0.000353965
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.824354,0.441389,-0.425286,0.000377376
0.717246,0.348341,-0.415187,0.000259496
0.717246,0.348341,-0.415187,0.000259496
0.717246,0.348341,-0.415187,0.000259496
0.717246,0.348341,-0.415187,0.000259496
0.717246,0.348341,-0.415187,0.000259496
0.835182,0.444348,-0.419812,0.000420715
0.835182,0.444348,-0.419812,0.000420715
0.835182,0.444348,-0.419812,0.000420715
0.835182,0.444348,-0.419812,0.000420715
0.835182,0.444348,-0.419812,0.000420715
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.782746,0.417331,-0.437664,0.000332997
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
0.825164,0.342619,-0.434162,0.000293525
