mu,sigma^2,energy,err
0.695918,0.495195,-0.386472,0.000416141
0.702131,0.319094,-0.391139,0.000306333
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.832246,0.343341,-0.433171,0.000291145
0.736354,0.421483,-0.425519,0.000296694
0.736354,0.421483,-0.425519,0.000296694
0.736354,0.421483,-0.425519,0.000296694
0.736354,0.421483,-0.425519,0.000296694
0.736354,0.421483,-0.425519,0.000296694
0.736354,0.421483,-0.425519,0.000296694
0.79429,0.526621,-0.379606,0.000588187
0.79429,0.526621,-0.379606,0.000588187
0.79429,0.526621,-0.379606,0.000588187
0.836791,0.283211,-0.3649,0.000518676
0.765286,0.287417,-0.381102,0.000424302
0.765286,0.287417,-0.381102,0.000424302
0.765286,0.287417,-0.381102,0.000424302
0.704799,0.375136,-0.412476,0.000250522
0.704799,0.375136,-0.412476,0.000250522
0.682182,0.351588,-0.391484,0.000325361
0.682182,0.351588,-0.391484,0.000325361
0.682182,0.351588,-0.391484,0.000325361
0.682182,0.351588,-0.391484,0.000325361
0.682182,0.351588,-0.391484,0.000325361
0.80127,0.30131,-0.401917,0.000418434
0.80127,0.30131,-0.401917,0.000418434
0.80127,0.30131,-0.401917,0.000418434
0.915259,0.344614,-0.385099,0.00035329
0.828153,0.520309,-0.372213,0.000647744
0.916528,0.345836,-0.384693,0.000365468
0.916528,0.345836,-0.384693,0.000365468
0.916528,0.345836,-0.384693,0.000365468
0.897261,0.450292,-0.377498,0.000512128
0.897261,0.450292,-0.377498,0.000512128
0.897261,0.450292,-0.377498,0.000512128
0.767702,0.473998,-0.413283,0.000424735
0.767702,0.473998,-0.413283,0.000424735
0.767702,0.473998,-0.413283,0.000424735
0.767702,0.473998,-0.413283,0.000424735
0.767702,0.473998,-0.413283,0.000424735
0.767702,0.473998,-0.413283,0.000424735
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.764954,0.385284,-0.440031,0.000269188
0.674362,0.443382,-0.387634,0.000326807
0.78909,0.309864,-0.412035,0.000400248
0.78909,0.309864,-0.412035,0.000400248
0.819093,0.442873,-0.425469,0.000386379
0.819093,0.442873,-0.425469,0.000386379
0.819093,0.442873,-0.425469,0.000386379
0.819093,0.442873,-0.425469,0.000386379
0.780029,0.357258,-0.440223,0.000219645
0.780029,0.357258,-0.440223,0.000219645
0.780029,0.357258,-0.440223,0.000219645
0.780029,0.357258,-0.440223,0.000219645
0.780029,0.357258,-0.440223,0.000219645
0.777459,0.284872,-0.377021,0.000404381
0.777459,0.284872,-0.377021,0.000404381
0.777459,0.284872,-0.377021,0.000404381
0.755946,0.378097,-0.437117,0.000279562
0.755946,0.378097,-0.437117,0.000279562
0.780873,0.489695,-0.404962,0.000483532
0.877878,0.379449,-0.420537,0.000331665
0.877878,0.379449,-0.420537,0.000331665
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.848084,0.344637,-0.428194,0.000310456
0.758764,0.487408,-0.405951,0.000419658
0.758764,0.487408,-0.405951,0.000419658
0.758764,0.487408,-0.405951,0.000419658
0.866435,0.37418,-0.427382,0.000344767
0.866435,0.37418,-0.427382,0.000344767
0.782359,0.426787,-0.434264,0.000320334
0.782359,0.426787,-0.434264,0.000320334
0.782359,0.426787,-0.434264,0.000320334
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.749463,0.377007,-0.43519,0.000247805
0.869392,0.387456,-0.424868,0.000372735
0.869392,0.387456,-0.424868,0.000372735
0.869392,0.387456,-0.424868,0.000372735
0.869392,0.387456,-0.424868,0.000372735
0.869392,0.387456,-0.424868,0.000372735
0.771258,0.425923,-0.433674,0.000283451
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.729916,0.39022,-0.426809,0.000223228
0.796117,0.419874,-0.437848,0.000364786
0.796117,0.419874,-0.437848,0.000364786
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.767896,0.452867,-0.424209,0.000375221
0.649661,0.275843,-0.30852,0.000429011
